phase,time_s,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
0.5666666666666667,2.7199999999999998,0.7848340154386356,41.48326311915826,67.3919868512863,0.7039620526178704,32.502997429814116,68.93353671833889,0.7039620475190346,32.502996725015535,68.93353532063891,0.7848340082581402,41.48326242321925,67.39198557940158
0.575,2.76,0.7861684047318543,41.605124530757706,67.3171840677028,0.7053284241667815,32.678261951265355,68.95595273881018,0.7053284190414475,32.67826124712836,68.95595134422028,0.7861683975181621,41.60512383552368,67.31718279911685
0.5833333333333334,2.8000000000000003,0.7875015370974472,41.72590278062881,67.24055468484444,0.7066937715646577,32.85266842634047,68.97664535293936,0.7066937664127019,32.85266772286285,68.97664396145511,0.7875015298513418,41.72590208629621,67.24055341972445
0.5916666666666667,2.84,0.7888334051299206,41.84559266224121,67.16209365085464,0.7080580868976227,33.02621370147474,68.99561452625667,0.7080580817189275,33.026212998654714,68.99561313787443,0.788833397851343,41.845591968821225,67.16209238921955
0.6,2.88,0.790163999345688,41.964188443994566,67.0817953955805,0.7094213622328028,33.19889457474635,69.01286014201713,0.7094213570272504,33.19889387258219,69.01285875673335,0.7901639920345941,41.964187751499146,67.08179413745076
0.6083333333333333,2.9199999999999995,0.791493310208165,42.08168433247219,66.99965420661432,0.7107835896186636,33.3707077963946,69.0283820015491,0.7107835843861451,33.37070709488499,69.02838061936099,0.7914933028645207,42.0816836409135,66.99965295201078
0.6166666666666667,2.96,0.7928510331670953,42.20150119289486,66.92185830836948,0.7121447610853421,33.54165006931617,69.0421798245561,0.7121447558257361,33.54164936845987,69.04217844546106,0.7928510271452784,42.20150065856208,66.92185733980928
0.625,3.0,0.7942013035221396,42.31950719825487,66.84092010435238,0.7135048686450193,33.711718049537815,69.05425324936994,0.7135048633582067,33.71171734933394,69.05425187336598,0.7942012974713855,42.319506665668776,66.84091914001343
0.6333333333333333,3.0399999999999996,0.7955504136271653,42.43641767743242,66.75814940628331,0.7148639042921029,33.88090834666751,69.0646018331581,0.7148638989779653,33.88090764711533,69.06460046024348,0.7955504075456269,42.43641714621131,66.75814844586459
0.6416666666666666,3.0799999999999996,0.7969023958674587,42.552695211881,66.67438173796474,0.7162218600036105,34.04921752432152,69.07322505208187,0.7162218546620527,34.04921682542059,69.07322368225547,0.7969023892871835,42.55269462792026,66.6743806840694
