time_s,leg,phase,segment,forward_force_n,vertical_force_n,j2_torque_nm,j3_torque_nm,j2_power_w,j3_power_w
22.14,FL,0.9732018800815323,swing,-7.6147547151879476,8.16882629625361,-1.4233123248899704,0.07285620353698752,0.6825489751758808,-0.05445827811281898
22.14,FR,0.4732018800815323,late_stance,5.883691901033197,11.291750510019295,1.4475197788271448,-1.5454575253057505,0.1863380867634838,-0.20642981649522885
22.14,RL,0.4732018800815323,late_stance,4.350176434190936,9.924504735398008,1.0387760519629672,-1.2615230028018356,-0.0284541875993331,0.2695311135512831
22.14,RR,0.9732018800815323,swing,-3.617487868696847,12.314886505136858,-0.12854035017349846,-0.7526762350482126,0.012534465136465596,-0.03371220458804163
22.16,FL,0.977368546748199,swing,-6.662000112501939,6.8668479068425325,-1.2753110449887406,0.11826255561233634,0.5005550721830405,-0.07281713691120054
22.16,FR,0.47736854674819895,late_stance,6.104424216774285,12.332885766957778,1.4692164632480451,-1.647814612917542,0.18565135404498578,-0.23153032249399141
22.16,RL,0.47736854674819895,late_stance,4.462649244457139,9.581615137269925,1.1027318761950935,-1.2514669244371794,-0.017726303881867564,0.28030424209598553
22.16,RR,0.977368546748199,swing,-3.658956609017573,13.651531736237871,-0.0541976456557471,-0.8934452523742946,0.005516479506347718,-0.04072641358862038
22.18,FL,0.9815352134148656,swing,-5.932258855598285,6.01899335623474,-1.1395203327503252,0.12636057145055302,0.3432095128786247,-0.06750216624755755
22.18,FR,0.4815352134148656,late_stance,6.221645073720433,12.475614868852844,1.4887993800624975,-1.6743682752457976,0.19193467813298007,-0.13606478399237096
22.18,RL,0.4815352134148656,late_stance,4.5368207937974265,9.039103674136037,1.1411998705289899,-1.219429864435582,0.06861556140479716,0.18153058130061833
22.18,RR,0.9815352134148656,swing,-3.6908497577481123,15.010438004659356,0.030142679199302226,-1.040180120844205,-0.0020029882398760867,-0.05114481833206465
22.2,FL,0.9857018800815323,swing,-5.483422208981849,5.531033195051886,-1.0551659762544452,0.13294307584121806,0.1958646863734672,-0.04436690877996833
22.2,FR,0.48570188008153226,late_stance,6.4435614972658435,12.746487103979664,1.5301531669800559,-1.7356122921795973,0.23858447953085685,-0.06873935737780762
22.2,RL,0.48570188008153226,late_stance,4.427605208423722,9.093126868887447,1.1115874786351918,-1.2054536101951707,0.10361064853499988,0.14147429817019205
22.2,RR,0.9857018800815323,swing,-3.8360994415301346,15.22458669593729,0.05970908060121416,-1.0484771041330736,-0.00028452776009984875,-0.08922181854103829
22.22,FL,0.9898685467481989,swing,-5.08367854479702,5.5672866500774605,-0.9526224425424068,0.08788173901552893,0.10145862833545949,-0.02259606671523353
22.22,FR,0.4898685467481989,late_stance,6.333469172996311,12.664994382741844,1.4960875800638576,-1.742147152714945,0.2727665172532844,0.04375700336811724
22.22,RL,0.4898685467481989,late_stance,4.444289920523075,9.2943361860352,1.1074399388384053,-1.2143648743533395,0.14798804449661115,0.10173626937246241
22.22,RR,0.9898685467481989,swing,-3.7616430578453026,15.658454825271425,0.11022721332079967,-1.1072955341724198,0.009530556287194666,-0.16729931355792374
22.240000000000002,FL,0.9940352134148656,swing,-5.185927958646992,6.147635943601052,-0.9126724370541862,0.047158112619053755,0.023417915368622155,-0.008965803449999714
22.240000000000002,FR,0.49403521341486556,late_stance,6.120337817313484,12.174568770196958,1.4482369607539778,-1.6773854040166842,0.29707097275245853,0.1836951324854292
22.240000000000002,RL,0.49403521341486556,late_stance,4.642612365012891,9.597080665356252,1.1444190279962547,-1.256670718147029,0.23147294492905093,0.058759779894890604
22.240000000000002,RR,0.9940352134148656,swing,-3.6922930874969118,15.824322849019813,0.13370021457291026,-1.1330704829448652,0.025300290036868723,-0.23305220215226902
22.26,FL,0.9982018800815322,swing,-5.230834988451717,6.69567487981257,-0.8965488396047118,0.02502378628940207,-0.06072704644372241,-0.0013639015696824191
22.26,FR,0.4982018800815322,late_stance,5.879896077526981,12.09904204024954,1.394192618528808,-1.6498580902452498,0.2990043881869098,0.27313661789310284
22.26,RL,0.4982018800815322,late_stance,4.407062356223503,10.194170791818646,1.0576563249152608,-1.253182780908608,0.25529310580869774,0.03515021928468139
22.26,RR,0.9982018800815322,swing,-3.469817818679838,15.123550476791259,0.14459369070658984,-1.086828744142767,0.034711155340199744,-0.22779273392261168
22.28,FL,0.002368546748198863,early_stance,-5.392121704403649,7.705054085201724,-0.8877816721517717,-0.06131437995852762,-0.09661891601138134,0.0024606125415412264
22.28,FR,0.5023685467481989,late_stance,5.661148138626626,11.428356860318905,1.3467153125849176,-1.5670081651524417,0.29203126939886775,0.3569081020570516
22.28,RL,0.5023685467481989,late_stance,4.189223233587529,10.867948813891301,0.9728909261709378,-1.2586289137349456,0.2471454327256956,0.07671801240196752
22.28,RR,0.002368546748198863,early_stance,-3.117191844002238,14.299431240974082,0.17652032415869254,-1.041444365448652,0.050870529660496454,-0.22007726645209513
22.3,FL,0.00653521341486553,early_stance,-5.122737367620176,8.18349758993293,-0.7882748997808446,-0.12989106729090866,-0.1146452149925758,0.005255787744145229
22.3,FR,0.5065352134148655,late_stance,5.3883108233271155,11.078402372164492,1.27146799019863,-1.4958943146684072,0.3082842891279083,0.360032510029877
22.3,RL,0.5065352134148655,late_stance,3.9897966847499142,10.827541608120281,0.9148956740466694,-1.219574574057096,0.2598679661416401,0.07777520755898316
22.3,RR,0.00653521341486553,early_stance,-3.247883928346426,13.92400519017781,0.1092487982105918,-0.9846208819029717,0.03782359033929008,-0.2470028526501844
22.32,FL,0.010701880081532198,early_stance,-5.330071793784964,8.710713538231834,-0.8269801756921606,-0.17773950578945613,-0.10935908648733159,0.012922048806699447
22.32,FR,0.5107018800815322,late_stance,5.188798367022614,11.848002985662939,1.1716728986132796,-1.5143858259718828,0.20210514429411686,0.5336415689983758
22.32,RL,0.5107018800815322,late_stance,3.8510287910537535,11.703661936273122,0.8281962883013063,-1.2495611049723914,0.18417301128624655,0.2126433920339579
22.32,RR,0.010701880081532198,early_stance,-2.8537548080873623,12.970682133020086,0.14525931191065633,-0.9534251418917651,0.04096689102292624,-0.09849639529370505
22.34,FL,0.014868546748198864,early_stance,-5.375992436794954,9.261539184012426,-0.8299236520449851,-0.23010283045917684,-0.04266425418820201,0.05715006522147684
22.34,FR,0.5148685467481988,late_stance,4.891412552598655,12.303097205241762,1.029540260751814,-1.4967001482757918,0.033339854252264337,0.8940374129527463
22.34,RL,0.5148685467481988,late_stance,3.6271576366787874,11.672536650921499,0.7734379808139764,-1.2176343026976388,0.07351194122322414,0.4814858509502896
22.34,RR,0.014868546748198864,early_stance,-2.8784578562465137,12.204397778838192,0.07767102015673347,-0.891288284711738,0.016609979692925783,0.05301965092687637
22.36,FL,0.01903521341486553,early_stance,-4.906713892924343,9.567731466107173,-0.7535220682658434,-0.322981601780731,0.07148358551884867,0.18759141972666465
22.36,FR,0.5190352134148656,late_stance,4.608059179557576,12.686766678073065,0.9275070160747305,-1.4755744533056048,-0.15689566891524492,1.3555533434040297
22.36,RL,0.5190352134148656,late_stance,3.453177538931368,12.409720870433071,0.647896473433171,-1.24873624214234,-0.029920278415669188,0.8130295957929813
22.36,RR,0.01903521341486553,early_stance,-2.639026470425451,12.005795424702573,0.09493990287949843,-0.9037770825516867,0.006088009682577007,0.33417503117169955
22.38,FL,0.023201880081532195,early_stance,-4.483916824382493,8.45353999284739,-0.6911386567401907,-0.26441648544785346,0.17154989058968562,0.24563901668713634
22.38,FR,0.5232018800815322,late_stance,4.365758524389778,11.851147666066447,0.8899810671670161,-1.382088265141324,-0.32084142119561376,1.706149109985996
22.38,RL,0.5232018800815322,late_stance,3.1893199908798664,11.0826866679348,0.6258283297728408,-1.1259107632228182,-0.13395156634815583,1.0579492518980345
22.38,RR,0.023201880081532195,early_stance,-2.6670405426408994,12.704513191930898,0.06302410545345995,-0.9767232821568147,-0.006953566770685471,0.7260179391218514
22.400000000000002,FL,0.027368546748198865,early_stance,-3.9053368158798905,7.125104153649378,-0.6127235568919958,-0.19589171850321518,0.2117532559567188,0.22449803394386372
22.400000000000002,FR,0.5273685467481989,late_stance,4.315701239938825,11.95358231329858,0.8632631042316781,-1.3885325266503625,-0.464714519988815,2.116792084677276
22.400000000000002,RL,0.5273685467481989,late_stance,3.0010265543781176,10.363588253669539,0.5923615745179337,-1.0479806606678932,-0.17938667266006217,1.1491905168825716
22.400000000000002,RR,0.027368546748198865,early_stance,-2.0466558884155606,11.439380919722122,0.1730717483974942,-0.9171110488970705,-0.04843807809712484,1.0029717646762635
22.42,FL,0.03153521341486553,early_stance,-3.7749257941671974,6.295776309358259,-0.6123143257811454,-0.11801128209791367,0.176308960584741,0.13067290239849558
22.42,FR,0.5315352134148655,late_stance,3.8414503824181114,9.782161857767608,0.8342066009161072,-1.1709614037298395,-0.4392980854016535,1.8473499274428409
22.42,RL,0.5315352134148655,late_stance,2.750154192326325,9.89026109907925,0.5412103510195408,-0.9702496109821652,-0.14696420352829995,1.062365050748965
22.42,RR,0.03153521341486553,early_stance,-1.6521220773734515,10.155568129864552,0.20028619610940127,-0.8097679097793855,-0.03927142144747948,0.8324655213698348
22.44,FL,0.035701880081532196,early_stance,-3.9731731304970657,7.277953588683715,-0.610986225635628,-0.1687447032294298,0.10915199860373916,0.1597950752591794
22.44,FR,0.5357018800815322,late_stance,3.5092372075892935,8.720883872047976,0.7892732437093826,-1.0388436746533611,-0.33166451171469463,1.4904094655103364
22.44,RL,0.5357018800815322,late_stance,2.4239993759723184,9.670319510805308,0.4604033299495452,-0.880906421093246,-0.06557855400051321,0.8117062976134474
22.44,RR,0.035701880081532196,early_stance,-1.6636241946637205,9.98234743649841,0.1869129132831899,-0.763650843275679,-0.01734911919310331,0.6659878984003306
22.46,FL,0.03986854674819886,early_stance,-4.494022479899324,9.02375449689922,-0.6609541952741308,-0.2292808601464955,0.00746849348864706,0.13769884091361786
22.46,FR,0.5398685467481988,late_stance,3.0457587379495803,8.05913001344904,0.6995696149853666,-0.9130690489072746,-0.14348671170172064,0.9530701157715119
22.46,RL,0.5398685467481988,late_stance,2.076897503819164,10.073084625740195,0.3922007950403258,-0.837638290141461,0.0038337052754212836,0.5496719956722301
22.46,RR,0.03986854674819886,early_stance,-1.6717303678355138,9.135678490426823,0.14603820074162283,-0.6489383916825975,0.006894507263008968,0.36779399462880635
22.48,FL,0.04403521341486553,early_stance,-4.948193230086401,10.705776212639812,-0.729540279356715,-0.28889780524673964,-0.07661109932671727,0.07730843329096547
22.48,FR,0.5440352134148655,late_stance,2.9813390635833272,8.026951484633532,0.6919301841379351,-0.872106863500313,-0.04667065415411316,0.6184753366487086
22.48,RL,0.5440352134148655,late_stance,1.8384572368681005,9.334079556208264,0.3419773507198499,-0.7369203753112314,0.032522647004358536,0.319563654863274
22.48,RR,0.04403521341486553,early_stance,-1.1410847929108265,11.331809799417622,0.3268283605459257,-0.9136485773638179,-0.0006468570417099963,0.5131333554938389
22.5,FL,0.04820188008153219,early_stance,-5.113906214358756,12.31693373457341,-0.717937530130903,-0.3688523622888291,-0.12520405310445473,0.02856072071049953
