leg,start_s,end_s,duration_s,peak_force_n,peak_forward_slip_mm_s,forward_slip_mm,swing_fraction_start,swing_fraction_end
RR,28.8,28.84,0.04,9.558602947029735,191.08698015381165,5.011332411016095,0.8773608768942753,0.8990890015128055
RR,28.92,28.94,0.02,5.9288614187988715,112.11359527191185,2.242271905438237,0.9980034554961121,0.9980034554961121
RL,29.1,29.12,0.02,4.878423081896007,71.30536632190372,1.4261073264380744,0.24068513283757365,0.24068513283757365
RL,29.14,29.32,0.18,5.946078099872081,489.20861544752023,67.20205523075467,0.2765687263968388,0.4339616943362161
RL,29.46,29.5,0.04,6.307263741882735,889.4214434195217,34.16585601685254,0.6760210991862221,0.7055914116862221
FR,29.5,29.52,0.02,12.75359914142658,186.18774206517827,3.7237548413035655,0.734722271061222,0.734722271061222
FR,29.56,29.62,0.06,16.203910966744573,329.90190742435044,14.590600707454353,0.8203570366862221,0.8768609429362222
RL,29.58,29.64,0.06,7.055276936780514,177.14177161103822,5.2291013845937115,0.8486089898112221,0.9051128960612222
FR,29.66,29.68,0.02,3.357601185147725,244.40760248482272,4.888152049696455,0.9624957085612222,0.9624957085612222
RR,29.86,29.88,0.02,8.32570173646993,52.1716834449021,1.0434336688980421,0.3260808826449322,0.3260808826449322
RR,29.96,30.0,0.04,9.002261864009105,912.1644748700614,32.80696795328026,0.43008087883023505,0.436480877495091
FL,30.14,30.16,0.02,4.1822174992771215,20.949213808193,0.41898427616386,0.4516457201006818,0.4516457201006818
FL,30.26,30.28,0.02,10.98530069001636,27.556806419566293,0.5511361283913259,0.5174441517355848,0.5174441517355848
FL,30.32,30.48,0.16,15.19016562352756,202.30742183064524,20.097392857103543,0.5719433630469251,0.755030466413777
RR,30.5,30.52,0.02,11.483369998731622,225.21117707274553,4.504223541454911,0.8024078095915725,0.8024078095915725
RR,30.6,30.8,0.2,8.932030348538216,186.17815972179642,18.663433678567504,0.849874603843968,0.9848781014445236
FL,30.72,30.74,0.02,7.867055725512331,25.212618376227688,0.5042523675245538,0.9254769385817458,0.9254769385817458
RL,30.98,31.1,0.12,7.634295958692337,606.494809833595,39.06831151602801,0.2868820215228012,0.40188399801282193
FR,31.26,31.28,0.02,3.46275913031117,242.73805586728128,4.8547611173456255,0.515728131628316,0.515728131628316
FR,31.34,31.4,0.06,14.08939154536808,233.22708342835566,9.943562941658222,0.6057921947005205,0.6604242313864641
FR,31.42,31.48,0.06,15.502656615081811,277.7941492938554,12.728102519987516,0.7214562715056352,0.7888883150580339
RL,31.48,31.5,0.02,6.9044131850547465,258.9636305921691,5.179272611843382,0.8186043370726519,0.8186043370726519
FR,31.54,31.56,0.02,4.865823469448277,307.73870847682923,6.1547741695365845,0.8885984838965348,0.8885984838965348
RL,31.54,31.56,0.02,7.799607495385913,197.36764363601173,3.9473528727202347,0.8885984838965348,0.8885984838965348
RL,31.58,31.6,0.02,9.09839946178114,136.07492604147333,2.7214985208294666,0.9336766088965347,0.9336766088965347
FR,31.62,31.64,0.02,7.554935645610592,43.37179315967833,0.8674358631935667,0.9813914526465348,0.9813914526465348
RR,31.82,31.84,0.02,6.362843714596893,41.776688877041195,0.8355337775408239,0.2597180379393509,0.2597180379393509
RR,31.88,31.98,0.1,6.901812262563097,395.46281331172275,32.91357034157562,0.3089461625578811,0.374493037557881
