time,sample_time_ms,status,roll,pitch,gx,gy,filtered_roll,filtered_pitch,filtered_gx,filtered_gy,roll_error,pitch_error,roll_u,pitch_u,fl_z,fr_z,rl_z,rr_z,fl_weight,fr_weight,rl_weight,rr_weight,axis_clamp,foot_clamp,slew_limited,ik_failed
17.82,17790,active,-0.0157079641,0.0104719754,0.17562376,-0.16253379,-0.012657294,0.0128484908,0.170858651,-0.204021618,0.012657294,-0.0128484908,0.00311264116,0.0022028368,3.11933254e-05,6.98629066e-08,-1.04569743e-07,-1.9983916e-05,0.18270345,0.000118401134,0.000118401134,0.18270345,0,0,1,0
17.84,17810,active,-0.0139626339,0.00349065848,0.191986218,-0.00545415375,-0.013309964,0.00816957466,0.187760711,-0.0451676473,0.013309964,-0.00816957466,0.000112641137,-0.000278885476,-4.32018969e-05,0,0,3.91544963e-05,0.619496286,0,0,0.619496286,0,0,1,0
17.86,17830,active,-0.00872664619,0,0.194167882,0.00327249244,-0.0110183051,0.00408478733,0.192886457,-0.0064155357,0.0110183051,-0.00408478733,-0.00288735889,-0.000624491426,0.000140537843,0,0,-0.000151011918,0.95257175,0,0,0.95257175,0,0,1,0
17.88,17850,active,-0.00523598772,0.00174532924,0.170169607,-0.0130899698,-0.0081271464,0.00291505828,0.174712971,-0.0117550837,0.0081271464,-0.00291505828,-0.00361595955,-0.000230359146,0.000300425105,0,0,-0.000302856846,1,0,0,1,0,0,0,0
17.900000000000002,17870,active,0,0.00174532924,0.133081362,-0.0599956922,-0.0040635732,0.00233019376,0.141407683,-0.0503475703,0.0040635732,-0.00233019376,-0.00342951552,0.00104438839,0.000542985857,0,0,-0.000532930368,1,0,0,1,0,0,0,0
17.92,17890,active,0,0.00349065848,0.0752673224,-0.130899698,-0.0020317866,0.00291042612,0.0884953961,-0.11478927,0.0020317866,-0.00291042612,-0.00224850466,0.00286159269,0.000793126994,0,0,-0.000780750299,1,0,0,1,0,0,0,0
17.94,17910,active,0.00523598772,0.00174532924,-0.0130899698,-0.14944382,0.00160210056,0.00232787756,0.00722710323,-0.142512918,-0.00160210056,-0.00232787756,-0.000537233194,0.00380981201,0.000810524623,0,0,-0.00081280939,1,0,0,1,0,0,0,0
17.96,17930,active,0.00349065848,0,-0.0381790772,-0.0479965545,0.00254637958,0.00116393878,-0.0290978421,-0.0668998286,-0.00254637958,-0.00116393878,0.000363659288,0.00177420699,0.000314180768,0,0,-0.00032387313,1,0,0,1,0,0,0,0
17.98,17950,active,0.00174532924,-0.00174532924,-0.206167012,0.0109083075,0.00214585429,-0.000290695229,-0.170753181,-0.00465331972,-0.00214585429,0.000290695229,0.00336365937,0.000197738642,-0.000284891663,0,0,0.000282186928,1,0,0,1,0,0,1,0
18.0,17970,active,0.00174532924,-0.00523598772,-0.17562376,0.0621773563,0.00194559176,-0.00276334141,-0.174649656,0.0488112234,-0.00194559176,0.00276334141,0.00485037128,-0.000911668409,-0.000641176128,0,0,0.000653866038,1,0,0,1,0,0,0,0
18.02,17990,active,0,-0.00349065848,-0.0839939713,0.094902277,0.000972795882,-0.00312699983,-0.102125108,0.0856840685,-0.000972795882,0.00312699983,0.00286919414,-0.00194512203,-0.000644480693,0,0,0.000682394835,1,0,0,1,0,0,0,0
