leg,start_s,end_s,duration_s,peak_force_n,peak_forward_slip_mm_s,forward_slip_mm,swing_fraction_start,swing_fraction_end
RL,16.4,16.42,0.02,5.614573509000348,127.65542948261803,2.5531085896523606,0.3495969913366228,0.3495969913366228
RL,16.44,16.46,0.02,5.053696900777707,418.5943269720391,8.371886539440782,0.3495969913366228,0.3495969913366228
FR,16.74,16.76,0.02,2.717194368386091,274.2813214552917,5.485626429105833,0.4743969778182897,0.4743969778182897
FR,16.82,16.94,0.12,13.689855312730066,648.091607136221,53.533925905113755,0.56719697037963,0.7127375988128575
FR,16.98,17.04,0.06,8.404616480670823,456.40698535466066,16.32929381555875,0.7870485357406527,0.8125891594055088
RL,16.98,17.0,0.02,9.868793144300001,140.66643655304057,2.8133287310608113,0.7870485357406527,0.7870485357406527
RL,17.06,17.08,0.02,13.077051283082314,208.224743441638,4.16449486883276,0.8242688469055088,0.8242688469055088
FR,17.1,17.12,0.02,1.6665157391709222,123.7205233364394,2.474410466728788,0.8407485334041507,0.8407485334041507
RL,17.16,17.3,0.14,11.15400057853311,35.097858829751445,4.241217460040039,0.8774680606487186,0.9941071132781896
RR,17.48,17.52,0.04,4.673682441828801,217.6250718799395,6.198514590066477,0.29190088073042975,0.31798955241469495
RR,17.58,17.6,0.02,4.294961637209162,746.3823583307619,14.92764716661524,0.3790083006980811,0.3790083006980811
FL,17.82,17.84,0.02,7.928437613077548,159.2141652919146,3.184283305838292,0.6232411090495977,0.6232411090495977
FL,17.9,17.92,0.02,15.030118024044775,225.4625653733689,4.509251307467379,0.749881741202155,0.749881741202155
RR,17.94,17.98,0.04,11.20392312142731,451.4812835884015,11.018859297598706,0.8116590849521552,0.839032131827155
FL,17.98,18.0,0.02,5.41653409374198,306.78154592677186,6.135630918535437,0.8664051787021552,0.8664051787021552
RR,18.0,18.02,0.02,8.929688110722953,161.32098044486796,3.226419608897359,0.8937782255771549,0.8937782255771549
RR,18.06,18.08,0.02,12.223939533401175,116.57079172552253,2.3314158345104508,0.9758973662021551,0.9758973662021551
FR,18.28,18.3,0.02,2.6657363489736072,167.3274363965387,3.346548727930774,0.3000540343883429,0.3000540343883429
RL,18.6,18.64,0.04,4.238491570181611,603.205139412583,19.41395978095924,0.5530106667640606,0.580123949444572
RL,18.74,18.78,0.04,5.333192540047331,405.51999127585304,14.051516772901522,0.7597747401359476,0.7893450526359476
FR,18.78,18.8,0.02,15.171103423148047,223.58323849957043,4.471664769991409,0.8189153651359475,0.8189153651359475
RL,18.8,18.86,0.06,10.63950798170998,133.3759440284068,4.716321100129879,0.8484856776359475,0.9114235691192543
FR,18.88,18.9,0.02,3.979535747061046,94.94267734483705,1.8988535468967411,0.9797587279441748,0.9797587279441748
RR,19.08,19.1,0.02,5.814393507071733,170.01137827016862,3.4002275654033727,0.35129154244689076,0.35129154244689076
FL,19.1,19.14,0.04,4.728455035003485,394.62053623493006,11.911315895681977,0.3768915418746861,0.39769154111174676
RR,19.12,19.18,0.06,8.33571668996139,562.3521965906459,24.541193708639824,0.39769154111174676,0.42489153901366317
FL,19.32,19.34,0.02,2.9581218423157676,49.478410782235905,0.9895682156447181,0.4296915389063749,0.4296915389063749
FL,19.46,19.48,0.02,10.780151889357326,24.807988990093417,0.4961597798018684,0.49689153293398935,0.49689153293398935
FL,19.54,19.7,0.16,15.084375212323136,264.95427278242033,21.23365443265295,0.5704915223482045,0.7470106587770375
RR,19.72,19.74,0.02,13.461821785747254,161.16644969552598,3.2233289939105196,0.7777567515733632,0.7777567515733632
RR,19.86,20.08,0.22,9.545845658244517,122.44012690353958,13.96908242422801,0.8191212032201682,0.9987579093339836
FR,20.28,20.3,0.02,3.537893697799244,334.11382682357373,6.682276536471475,0.30678605178622353,0.30678605178622353
RL,20.48,20.5,0.02,4.048468380749314,282.0193897910272,5.640387795820544,0.4715079186323081,0.4715079186323081
RL,20.58,20.66,0.08,8.773771250908647,962.1584276279006,48.31020841197085,0.6114688632848655,0.7077962110402976
RL,20.68,20.7,0.02,7.963843580439828,505.9392777778707,10.118785555557414,0.7634212110402976,0.7634212110402976
RL,20.72,20.86,0.14,12.31966546420481,321.1398510584129,15.561346292913353,0.8146516797902976,0.9725798056486046
FR,20.74,20.78,0.04,14.66488434719696,254.3075376770496,8.983191655618496,0.8402669141652976,0.8658821485402977
RR,21.06,21.1,0.04,4.942879244275899,117.76251341083135,4.561965213208302,0.29725598553446897,0.3180372355344687
FL,21.4,21.42,0.02,8.202839480997483,148.99700911886956,2.979940182377391,0.6019012914064321,0.6019012914064321
FL,21.46,21.48,0.02,15.092794060908943,203.52842586781853,4.070568517356371,0.6954778633478078,0.6954778633478078
FL,21.52,21.56,0.04,10.278786041139627,398.88532604157257,13.608294772022141,0.7661251364114674,0.7855880270364675
RR,21.54,21.56,0.02,7.178721420326483,145.34441198715723,2.906888239743145,0.7855880270364675,0.7855880270364675
FL,21.58,21.64,0.06,5.750431258316165,356.95079918252816,12.431985667851578,0.8245138082864671,0.8682395921113879
RR,21.58,21.72,0.14,10.661750110135282,153.02910979944392,13.327991762155161,0.8245138082864671,0.974891170060912
FL,21.68,21.7,0.02,2.0034237059195372,53.751803004296974,1.0750360600859394,0.9458282742860704,0.9458282742860704
RL,21.9,21.94,0.04,5.873076249599011,380.41381464630604,9.655061505127799,0.3284685621621999,0.3540685615899952
RL,21.96,22.0,0.04,7.613769775085619,538.1020971206043,19.946098795339278,0.3908685598733814,0.4020685587289723
FR,22.22,22.24,0.02,3.8716517528604166,91.51643565442848,1.8303287130885695,0.5220349557164108,0.5220349557164108
FR,22.32,22.46,0.14,16.01365059862086,302.64325907411535,22.381613116777967,0.6376560456517135,0.7647982365849411
RL,22.46,22.48,0.02,11.52022295081994,101.4585370986986,2.029170741973972,0.7838216740849411,0.7838216740849411
RL,22.66,22.74,0.08,8.452357294378093,84.43655232337217,6.128028573814429,0.9298849518063463,0.9972982342007555
RR,22.88,22.9,0.02,5.941598706566159,33.659767737030045,0.6731953547406009,0.24746702501801643,0.24746702501801643
RR,22.96,23.12,0.16,9.81957891492526,701.4333086435134,87.33554229949175,0.3469514305355945,0.41771315643815177
FL,23.32,23.34,0.02,8.549610863787931,128.0804211497219,2.5616084229944382,0.6086233062508501,0.6086233062508501
FL,23.4,23.46,0.06,15.304364392377149,1061.911192160885,29.6516916143229,0.7196451945069233,0.7691178507569232
RR,23.48,23.5,0.02,11.192277359825598,128.45067068225146,2.5690134136450293,0.8185905070069235,0.8185905070069235
FL,23.52,23.54,0.02,4.588122446536966,166.87050497949184,3.337410099589837,0.8696631641152304,0.8696631641152304
RR,23.54,23.56,0.02,7.595096979168615,140.33129961206225,2.806625992241245,0.8975994939568439,0.8975994939568439
RR,23.58,23.62,0.04,12.012390508566996,385.0690237563328,9.278591346292064,0.9571455902817647,0.9871553559067647
FR,23.8,23.86,0.06,4.803647458561014,435.9182222493775,19.2267527605876,0.31163661429909895,0.3529295820954246
RL,23.88,23.9,0.02,3.396172658971636,436.5903154654873,8.731806309309746,0.37502254912881083,0.37502254912881083
FR,24.22,24.24,0.02,7.331881753941885,235.53714081992348,4.7107428163984695,0.6497705859902305,0.6497705859902305
FR,24.3,24.32,0.02,14.331417670038253,273.40197347800023,5.468039469560004,0.7789338798287315,0.7789338798287315
RL,24.32,24.34,0.02,7.184396490915974,311.74968877329303,6.234993775465861,0.8124592704537315,0.8124592704537315
FR,24.38,24.4,0.02,6.747959383332942,155.80083499761176,3.1160166999522354,0.9038069267037316,0.9038069267037316
RL,24.38,24.42,0.04,9.841134796019874,225.89184654773888,7.448714620503948,0.9038069267037316,0.9342561454537317
RL,24.44,24.46,0.02,11.07847035859323,116.3308940043711,2.326617880087422,0.9951545829537318,0.9951545829537318
FL,24.64,24.68,0.04,3.9691909294504617,397.33686658411943,10.602054725561484,0.3234006876709865,0.33940068671731227
RR,24.66,24.68,0.02,3.567413738487511,219.39352960063408,4.387870592012682,0.33940068671731227,0.33940068671731227
