# t,bfl,bfr,brl,brr,wfl,wfr,wrl,wrr,roll,pitch
9.060000000000000497e+00,7.833975016109229195e-02,7.966810435177876237e-02,7.924959201145038989e-02,7.945287398225590880e-02,-1.623706890384032930e-03,-1.560646007081362141e-03,-1.378205071678781368e-03,-2.359485498629364936e-03,3.932875476826466765e-01,-8.883730107658265041e-02
9.080000000000000071e+00,7.854360108254851425e-02,8.012840891197033077e-02,7.970258778699423896e-02,7.963880096891509663e-02,-1.703785454088158763e-03,-1.449794806975331085e-03,-1.217006004871172553e-03,-2.526339560545050322e-03,4.133146504302758206e-01,-8.940412134766560770e-02
9.099999999999999645e+00,7.881250127746600165e-02,8.068061543907029121e-02,8.024731617094588154e-02,7.985002219494659326e-02,-1.875147331281429991e-03,-1.284423716541163024e-03,-1.073026295237863165e-03,-2.662717230647454469e-03,3.965450139918265671e-01,-8.329526697352387932e-02
9.120000000000000995e+00,7.915322003833014097e-02,8.136219091197384456e-02,8.098361096552840477e-02,8.012595350084236734e-02,-2.113461121045306229e-03,-1.047381264610187934e-03,-8.994084674067079344e-04,-2.813801987602369131e-03,3.531350570772220920e-01,-8.050320822039293278e-02
9.140000000000000568e+00,7.953593029299217687e-02,8.221627953853641313e-02,8.183430884759906876e-02,8.042299937224950401e-02,-2.402817887045053530e-03,-6.678722531907980986e-04,-7.165775784489063216e-04,-2.983694301625719469e-03,2.896377132656531295e-01,-7.939305951035681430e-02
9.160000000000000142e+00,7.991646036289679067e-02,8.320282126101097298e-02,8.285473677461199782e-02,8.073477448007301827e-02,-2.697210569162132587e-03,-9.579134119813356718e-05,-4.698424087420452477e-04,-3.171340592994703611e-03,2.039159763183106266e-01,-9.258140144840332209e-02
9.179999999999999716e+00,8.031320539905040246e-02,8.417673765535582664e-02,8.402672623562384979e-02,8.111305542254629297e-02,-2.953632515967873767e-03,4.960905069602006279e-04,-1.286386029146491250e-04,-3.329638622901000961e-03,1.142330690650501523e-01,-1.166097924023654364e-01
9.200000000000001066e+00,8.071333887633702631e-02,8.552143451022989340e-02,8.542004057784022275e-02,8.155047195418958783e-02,-3.161465402460487267e-03,1.488904519627881617e-03,4.006998641050973919e-04,-3.460359590567001209e-03,2.455119983938996997e-02,-1.514057493801526377e-01
9.220000000000000639e+00,8.104703069276561478e-02,8.702199236857133258e-02,8.695873835486013503e-02,8.197777971976186184e-02,-3.268142356159083051e-03,2.893900891919258533e-03,9.554081872425075617e-04,-3.603577887945842023e-03,-9.419603005723040101e-02,-2.251474586722035931e-01
9.240000000000000213e+00,8.124284406964918381e-02,8.861199300395986023e-02,8.863942042769987206e-02,8.231475391882889237e-02,-3.307115979222924329e-03,4.718434174779028573e-03,1.586262813854127929e-03,-3.741979687191084730e-03,-2.567409561894671288e-01,-3.355829354495613037e-01
9.259999999999999787e+00,8.129632245448706329e-02,9.029524811206844637e-02,9.033398898792496801e-02,8.257391441193098758e-02,-3.290765813312879901e-03,6.993356814128680321e-03,2.174182233213493853e-03,-3.850921773876803123e-03,-4.698850749127497783e-01,-4.842692371134945106e-01
9.279999999999999361e+00,8.132362931711126230e-02,9.192712467543950883e-02,9.197858690324733910e-02,8.273547615814411116e-02,-3.237872560733871807e-03,9.530333445811448728e-03,2.593711164285240206e-03,-3.925834554912660534e-03,-7.593527091405731788e-01,-6.592150545384228844e-01
9.300000000000000711e+00,8.137883019126118667e-02,9.352902284972333669e-02,9.355886712657293658e-02,8.277033529351029983e-02,-3.175974712303391428e-03,1.230107941745397365e-02,2.821933056891864910e-03,-3.972862251663562133e-03,-1.135636003775641223e+00,-8.509737590615202851e-01
9.320000000000000284e+00,8.138833539954365426e-02,9.504027596826462865e-02,9.504604833915959727e-02,8.272708774998498160e-02,-3.119904446792345909e-03,1.521282661316707835e-02,2.866790770102597280e-03,-4.000762007299336204e-03,-1.569489871989146357e+00,-1.061755938323016846e+00
9.339999999999999858e+00,8.134258806501978856e-02,9.641600098895262982e-02,9.647440452517144771e-02,8.262504035218350140e-02,-3.104094022776841127e-03,1.821957581384734889e-02,2.722946976605678665e-03,-3.989525077180644530e-03,-2.072160876548009512e+00,-1.293967547880024771e+00
9.359999999999999432e+00,8.127899331096820335e-02,9.772297017561243360e-02,9.779271768829687905e-02,8.244878996740585830e-02,-3.115839492452213144e-03,2.145652570845520482e-02,2.274209103886259964e-03,-3.949540177591522733e-03,-2.665167414660578604e+00,-1.553425309562727730e+00
9.380000000000000782e+00,8.122767931385652118e-02,9.890996370855793807e-02,9.898347643332577883e-02,8.227808625955872202e-02,-3.133445099741317963e-03,2.482945465416690894e-02,1.464322523184145852e-03,-3.894936106035373075e-03,-3.333819502977072524e+00,-1.846714157358863906e+00
9.400000000000000355e+00,8.115570439200910091e-02,9.989273707913745581e-02,9.999735460361608430e-02,8.213353673263251720e-02,-3.169255211222545693e-03,2.825483430371280788e-02,2.267732410319335534e-04,-3.818113795528620125e-03,-4.074387510087799313e+00,-2.176775004221965570e+00
9.419999999999999929e+00,8.106119521421374652e-02,1.007227540417848233e-01,1.010832514580835978e-01,8.189559410146088347e-02,-3.205542481990553833e-03,3.159962375295927856e-02,-8.945238146537866364e-04,-3.667311561703339579e-03,-4.844158179197179059e+00,-2.500171619001862133e+00
9.439999999999999503e+00,8.096136371125842168e-02,1.013524201504024114e-01,1.020634159381879763e-01,8.141669410065771606e-02,-3.186239183196062918e-03,3.445826615665824322e-02,-1.291828746585302334e-03,-3.288711987429342870e-03,-5.518440997072778131e+00,-2.703401651536644579e+00
9.460000000000000853e+00,8.076817490667069499e-02,1.016548208320831870e-01,1.027609430832829018e-01,8.092106473941454436e-02,-3.140179406331787548e-03,3.673892031984391654e-02,-1.518260162983869899e-03,-2.852554731861925430e-03,-6.088986570987340308e+00,-2.851544706489068659e+00
9.480000000000000426e+00,8.055311882639915044e-02,1.018396004137137184e-01,1.031904026748412528e-01,8.048541042218551600e-02,-3.061088731953643532e-03,3.861538567201779071e-02,-1.743108412654313655e-03,-2.453203815961917111e-03,-6.554715430957245736e+00,-2.964875687996856524e+00
9.500000000000000000e+00,8.037249155797988875e-02,1.018933161183154940e-01,1.034348216165476286e-01,8.010141331356832040e-02,-2.995154100457999430e-03,4.001797259756100650e-02,-1.949564535265759652e-03,-2.140680675881082712e-03,-6.918431070554789564e+00,-3.044365955812098345e+00
9.519999999999999574e+00,8.021689941185411454e-02,1.016599692925419240e-01,1.034000941975742605e-01,7.978454335894703819e-02,-2.950577753020367650e-03,4.073853432757551518e-02,-2.150073930964672281e-03,-1.892870828713685838e-03,-7.157261783881092576e+00,-3.082506488330161165e+00
9.540000000000000924e+00,8.009088111248358066e-02,1.011019434280543694e-01,1.030184073721149146e-01,7.953378765053033261e-02,-2.929465821478703658e-03,4.064329811196461251e-02,-2.347744177855614484e-03,-1.696105391776728949e-03,-7.252645085760978994e+00,-3.072054076195071204e+00
9.560000000000000497e+00,7.989656919634050003e-02,1.003599469128951954e-01,1.023119526268380375e-01,7.930329764990837194e-02,-2.941349136051898266e-03,4.004095817378700017e-02,-2.504332360613276826e-03,-1.562493170066379250e-03,-7.204294977213717921e+00,-3.030731135015213074e+00
9.580000000000000071e+00,7.986888805750544384e-02,9.953208665519548692e-02,1.013497075324408803e-01,7.917744664042132563e-02,-2.911036567517139712e-03,3.892760916152258888e-02,-2.632622756768603772e-03,-1.444150196110619011e-03,-7.030909557149292333e+00,-2.939909447949216936e+00
9.599999999999999645e+00,7.990241986584707690e-02,9.846622322089598756e-02,1.001000762753263412e-01,7.916600218585370663e-02,-2.874832236434133464e-03,3.702546620666424815e-02,-2.691950729207897436e-03,-1.384145865053313523e-03,-6.697581593912811826e+00,-2.793611897670080779e+00
9.620000000000000995e+00,7.997794472157321310e-02,9.724900881975571953e-02,9.856270419923474080e-02,7.921033865472920654e-02,-2.843436986861045540e-03,3.449184944340290271e-02,-2.708964926714779037e-03,-1.395174964373822879e-03,-6.226135256507109972e+00,-2.588137979982701342e+00
9.640000000000000568e+00,8.007687635571504592e-02,9.594952379189476688e-02,9.689329158701190381e-02,7.931948175469218099e-02,-2.813472193810177130e-03,3.140387292445150080e-02,-2.605069673148871501e-03,-1.507500421985413785e-03,-5.624710834213892063e+00,-2.343023049186687246e+00
9.660000000000000142e+00,8.021710363371026276e-02,9.446443971116051663e-02,9.504070019357342691e-02,7.946291284587297943e-02,-2.797244777348054795e-03,2.766236840853358858e-02,-2.422727484748539439e-03,-1.687065136804569154e-03,-4.911378865279156791e+00,-2.053634064767198453e+00
9.679999999999999716e+00,8.034938578703329504e-02,9.287664770123063573e-02,9.301498883204770141e-02,7.966785134542825331e-02,-2.827259021382644288e-03,2.339347391278862737e-02,-2.156022998678976815e-03,-1.897221799560745020e-03,-4.094610321416396026e+00,-1.720648915908477239e+00
9.700000000000001066e+00,8.050792634049511176e-02,9.124207559305132220e-02,9.092119045687305223e-02,7.993260373013030828e-02,-2.864160037063249314e-03,1.862754574090827106e-02,-1.706825556215822021e-03,-2.122867588016334045e-03,-3.180830398496313993e+00,-1.340605570839149108e+00
9.720000000000000639e+00,8.065833110455414290e-02,8.955855480630645071e-02,8.900948224032922962e-02,8.018985638252977555e-02,-2.930204336563359269e-03,1.345664132577130065e-02,-8.075676834296829920e-04,-2.349307660505457751e-03,-2.186454524077861006e+00,-9.113653363664099283e-01
9.740000000000000213e+00,8.074599789765114777e-02,8.784333491296483776e-02,8.738267632798846218e-02,8.052465195443189727e-02,-2.964134096235814669e-03,8.039521154876619335e-03,5.167474762118665077e-04,-2.600373895439381938e-03,-1.128188572226722197e+00,-4.673590827312908424e-01
9.759999999999999787e+00,8.085580969623343273e-02,8.611982021887815142e-02,8.593634501396488212e-02,8.107523995165308306e-02,-2.953358777122126744e-03,2.890656305772166396e-03,1.359659352176956909e-03,-3.043463650934344344e-03,-1.533222957902990458e-01,-1.196816755329245807e-01
9.779999999999999361e+00,8.093180319513208765e-02,8.483859039351576703e-02,8.444359032363897566e-02,8.144925958391745213e-02,-2.963032711562382793e-03,-1.548667178031610386e-03,1.958200449053773551e-03,-3.468000203212175114e-03,7.128916343171889380e-01,2.150757338416401654e-01
9.800000000000000711e+00,8.021967785691470898e-02,8.417054931935331885e-02,8.308453108506649865e-02,8.116447009555460834e-02,-2.576611298527094890e-03,-3.067103570372899796e-03,2.598013976987931239e-03,-3.597033932830465131e-03,1.264292643603171840e+00,3.625246120691662521e-01
9.820000000000000284e+00,7.944945965209994354e-02,8.293779009119024714e-02,8.176056447456456211e-02,8.043585578266690406e-02,-1.874919812517479578e-03,-3.472956527549662942e-03,2.835024368029480379e-03,-3.369699093515997335e-03,1.450021936947682999e+00,3.810936521771232099e-01
9.839999999999999858e+00,7.895812693506171209e-02,8.161584986417752541e-02,8.049301272600625778e-02,7.967409387967178125e-02,-1.370360991404848128e-03,-3.436151419514851812e-03,2.342708482095015587e-03,-2.991439091552104690e-03,1.349170277065035561e+00,3.456073162915151431e-01
9.859999999999999432e+00,7.879930757350615822e-02,8.035916338078827326e-02,7.937119589909739925e-02,7.915214351693664052e-02,-1.182804127357595797e-03,-3.205531094724309304e-03,1.000022479552165056e-03,-2.652594755123669629e-03,1.028058894683445246e+00,2.538970617076411473e-01
9.880000000000000782e+00,7.887863942871378709e-02,7.926211908763471092e-02,7.869369669104764320e-02,7.895373479220910151e-02,-1.276595958810074899e-03,-2.852264076978246882e-03,-8.039090901596976368e-04,-2.439375671789530825e-03,5.678280899243475233e-01,1.051331043494310447e-01
9.900000000000000355e+00,7.894666799104889388e-02,7.859994358516270152e-02,7.882764979372149095e-02,7.874753157641323220e-02,-1.496721650268255377e-03,-2.431826228887698504e-03,-1.485946170555349499e-03,-2.135587261537799653e-03,1.721504673800739738e-01,2.214225824103539103e-02
9.919999999999999929e+00,7.898268721967288686e-02,7.820487390772389025e-02,7.903614757141758096e-02,7.863025683520687148e-02,-1.708913149386103586e-03,-1.984759932580203168e-03,-1.849471360780851475e-03,-1.781943631040703441e-03,-1.398497978092932970e-01,-3.015821360859796338e-02
9.939999999999999503e+00,7.901699734460060354e-02,7.800207220496482852e-02,7.924000729479264982e-02,7.862721313273414447e-02,-1.845785831367578039e-03,-1.598879013022778267e-03,-2.127146605564938370e-03,-1.548485881571672051e-03,-3.558540419782868502e-01,-7.878432956273159760e-02
9.960000000000000853e+00,7.907334267936305672e-02,7.795234430282831084e-02,7.941590111534588270e-02,7.871274122810059670e-02,-1.899643929179798546e-03,-1.346494603560528108e-03,-2.318237818731160027e-03,-1.450709862688182722e-03,-4.716896304693276587e-01,-1.188503323177529519e-01
9.980000000000000426e+00,7.916703771755155550e-02,7.800716072457433703e-02,7.954537786164483926e-02,7.887926437451314721e-02,-1.872007447926506835e-03,-1.260796209848921018e-03,-2.413598011363843332e-03,-1.432344774822749689e-03,-4.971659300339172360e-01,-1.436754156682405470e-01
1.000000000000000000e+01,7.943556336490281700e-02,7.816282020136874897e-02,7.966543712735486837e-02,7.914300168777151090e-02,-1.740692234061539528e-03,-1.337758078297689168e-03,-2.447309751897452229e-03,-1.422575344392450897e-03,-4.688165712077288494e-01,-1.464524236495402809e-01
1.001999999999999957e+01,7.978339382469641639e-02,7.837538526176882070e-02,7.978883550449844542e-02,7.953652944150686743e-02,-1.568560344154933811e-03,-1.516826382879872537e-03,-2.463211495791074734e-03,-1.383062775743140738e-03,-4.062971741285267835e-01,-1.407288228739364266e-01
1.004000000000000092e+01,8.032160800048360194e-02,7.865663343134077223e-02,7.999089771034940954e-02,8.013998755171687638e-02,-1.320650617280514499e-03,-1.777501267931722723e-03,-2.513674006595963822e-03,-1.282772857058838561e-03,-3.334200400261383423e-01,-1.348885140095937019e-01
1.006000000000000050e+01,8.099506065446036851e-02,7.902522914763310258e-02,8.022799012736905877e-02,8.087796988217452188e-02,-1.054738407533079708e-03,-2.081706764581733871e-03,-2.602262640020770040e-03,-1.128409722020391748e-03,-2.576068813810041824e-01,-1.222066695922436191e-01
1.008000000000000007e+01,8.184259567410040459e-02,7.943042736431510376e-02,8.058809976675014586e-02,8.176938204681158395e-02,-7.087909642140947930e-04,-2.394529466295390596e-03,-2.738250109467349480e-03,-9.479838273889484856e-04,-1.948520792797849011e-01,-1.207916476591957694e-01
1.009999999999999964e+01,8.278574911543669368e-02,7.983835806212451203e-02,8.104509299898227104e-02,8.273658242260009676e-02,-3.076471646154682604e-04,-2.684647523097258293e-03,-2.892601603989887471e-03,-7.604303334436297857e-04,-1.480365574041326571e-01,-1.315050554103385505e-01
1.012000000000000099e+01,8.377768794638934535e-02,8.023466858684462355e-02,8.154529626954169774e-02,8.382781082268875306e-02,1.606270274575917478e-04,-2.938490438436632685e-03,-3.091008229777647554e-03,-5.116418056194775577e-04,-1.100198606739586360e-01,-1.579037331882656159e-01
1.014000000000000057e+01,8.495785414369753930e-02,8.064095120065921385e-02,8.207551841037483142e-02,8.512244331885562842e-02,8.294603717245892238e-04,-3.156627203200132459e-03,-3.297168690733459639e-03,-1.152977758045355128e-04,-7.011634170208477790e-02,-1.949588730964103844e-01
1.016000000000000014e+01,8.645808066666468839e-02,8.093642630191523468e-02,8.250939067928611537e-02,8.655492150709075128e-02,2.098811470429461784e-03,-3.304530519535959360e-03,-3.510303137519359823e-03,3.903930747573072790e-04,5.406999407256179091e-04,-2.614521139870393807e-01
1.017999999999999972e+01,8.807291970276030779e-02,8.114728367126466946e-02,8.283652262622198670e-02,8.816783318067708541e-02,3.846322776075185995e-03,-3.351186004143039132e-03,-3.685689281387970889e-03,1.018106914066417568e-03,1.250324217053637443e-01,-3.623900981974013114e-01
1.020000000000000107e+01,8.973414115665584445e-02,8.128452765581209438e-02,8.308827907014108838e-02,8.983897107579197350e-02,5.993313521109218389e-03,-3.321435456360329053e-03,-3.808573709920132222e-03,1.611240104389038974e-03,3.124136194183788073e-01,-4.987156376502001609e-01
1.022000000000000064e+01,9.139695083421428556e-02,8.137923151758492957e-02,8.323789930385995517e-02,9.145178791265855256e-02,8.455035784480473271e-03,-3.251594025750793870e-03,-3.903745243139092325e-03,2.043252991872697433e-03,5.654021389382952734e-01,-6.619123279820781081e-01
1.024000000000000021e+01,9.306077450508824789e-02,8.141351674185721976e-02,8.325960385205366521e-02,9.309990278855007073e-02,1.121774744267608689e-02,-3.191458824927315141e-03,-3.977398010656506971e-03,2.393057001047454307e-03,8.941300744090324715e-01,-8.480468886530306838e-01
1.025999999999999979e+01,9.463676983456185965e-02,8.138053328296041000e-02,8.316387949635373200e-02,9.466435408987619593e-02,1.419683865977216380e-02,-3.152226117547087675e-03,-4.004667669606051111e-03,2.579445339845162083e-03,1.299639078613717524e+00,-1.054532133855545784e+00
1.027999999999999936e+01,9.608842166117222139e-02,8.130431715406374882e-02,8.300443521839699634e-02,9.609043400563040127e-02,1.731128757701937138e-02,-3.132759419933493078e-03,-3.991589345483544798e-03,2.502020711132899727e-03,1.777221231281100433e+00,-1.282741855112690565e+00
1.030000000000000071e+01,9.742706293268885154e-02,8.123851629198991509e-02,8.283277369930368284e-02,9.743352308838593157e-02,2.058752476862523578e-02,-3.115563333170239674e-03,-3.960077444886273002e-03,2.114111866480548885e-03,2.336638231811994260e+00,-1.544375057630264170e+00
1.032000000000000028e+01,9.861071684688835215e-02,8.120507030331150511e-02,8.262754731598181968e-02,9.867749574979416127e-02,2.394095333576409107e-02,-3.103163030946754636e-03,-3.914633058132176852e-03,1.416982338914456185e-03,2.978466402045840233e+00,-1.833084350771497339e+00
1.033999999999999986e+01,9.964106518820423086e-02,8.122251259106511023e-02,8.243336552994570687e-02,9.971476607188849151e-02,2.735175320893063616e-02,-3.100239885911289933e-03,-3.859160646880951950e-03,2.384987462192636465e-04,3.704859136506470474e+00,-2.153540262993990595e+00
1.035999999999999943e+01,1.005529583325768805e-01,8.117853811099545736e-02,8.219949861532012403e-02,1.008645499857231398e-01,3.065448649110919660e-02,-3.143546409854289930e-03,-3.741673511368504013e-03,-7.896819816569783379e-04,4.441560764693361030e+00,-2.461396989594178741e+00
1.038000000000000078e+01,1.012220816633040560e-01,8.096974755715012628e-02,8.196336820552925506e-02,1.019955772600659172e-01,3.339017223327452044e-02,-3.156617993967346381e-03,-3.400427613433294749e-03,-1.118398980870297793e-03,5.043325534311692060e+00,-2.681939921381715219e+00
1.040000000000000036e+01,1.018236186187360670e-01,8.072894763340529578e-02,8.168354658452724182e-02,1.029870714162887946e-01,3.586887637347140056e-02,-3.127624370800798775e-03,-3.025652009234221229e-03,-1.264446910633158089e-03,5.583127530135559624e+00,-2.858373565718431486e+00
1.041999999999999993e+01,1.019478407444683737e-01,8.042926763118449229e-02,8.140805735269676657e-02,1.036774064323751493e-01,3.756060002355363081e-02,-3.074139778528564571e-03,-2.710266492202052790e-03,-1.412385638687223277e-03,6.025820320188076451e+00,-3.007550794067198829e+00
1.043999999999999950e+01,1.018971166826384694e-01,8.020702394920151135e-02,8.118751418582732804e-02,1.041169394830026296e-01,3.875020043737406605e-02,-2.997695552670338187e-03,-2.435687487692728831e-03,-1.602727136937927982e-03,6.385232629797788384e+00,-3.119164451530007653e+00
1.046000000000000085e+01,1.017876666481911802e-01,8.011767456446927671e-02,8.105856322020654758e-02,1.043603280626267393e-01,3.952536883342455676e-02,-2.922274210676756301e-03,-2.202392468873395903e-03,-1.823335017399806135e-03,6.666808896269388107e+00,-3.184478956666862981e+00
1.048000000000000043e+01,1.013907621891752403e-01,8.002017903852373659e-02,8.088037125412392281e-02,1.042806470886078751e-01,3.969937083348053231e-02,-2.908674106989885683e-03,-2.017584827805229963e-03,-2.024849980413460926e-03,6.852146389741659682e+00,-3.198381617566341539e+00
1.050000000000000000e+01,1.007511040160764537e-01,7.993357632778083643e-02,8.075076921466745050e-02,1.039029345532778842e-01,3.929031045437725300e-02,-2.900426553480554143e-03,-1.863263811328771946e-03,-2.219523453363368704e-03,6.924522767286444669e+00,-3.175424006022324441e+00
1.051999999999999957e+01,9.997372777514046405e-02,7.987859814248272905e-02,8.064213071420107959e-02,1.032343569532806343e-01,3.836916937053200249e-02,-2.902632069851803637e-03,-1.745545902393182136e-03,-2.355505609186132887e-03,6.874286297608365182e+00,-3.106101820235776412e+00
1.054000000000000092e+01,9.898986301621323647e-02,7.985961399451893539e-02,8.053626098714483650e-02,1.022881256403822409e-01,3.691246380705685837e-02,-2.897594033393634944e-03,-1.679473608984051458e-03,-2.442688721959278969e-03,6.710452291728181251e+00,-2.992507864945066931e+00
1.056000000000000050e+01,9.782006455194297567e-02,7.982652164520084859e-02,8.052583717815500752e-02,1.010319159566483854e-01,3.485802888530143556e-02,-2.893859865731308184e-03,-1.635882022129695607e-03,-2.484292626695552147e-03,6.402949678469224359e+00,-2.836612785783154678e+00
1.058000000000000007e+01,9.648366216108428262e-02,7.982674530435879268e-02,8.056385931932702471e-02,9.952828935985866265e-02,3.221939693946133942e-02,-2.901121869031242362e-03,-1.634133778879141158e-03,-2.463255188567405746e-03,5.968509095335033265e+00,-2.636625713055569253e+00
1.059999999999999964e+01,9.500626390790387066e-02,7.988345214272042638e-02,8.061298153290205604e-02,9.785338718218493381e-02,2.908191413808637257e-02,-2.912517322796411012e-03,-1.691221000762441889e-03,-2.371550215386257487e-03,5.430847516376669404e+00,-2.396638715595750924e+00
1.062000000000000099e+01,9.344846396909259334e-02,8.004796348229917258e-02,8.070863128657831953e-02,9.604010096207893366e-02,2.549272624387530217e-02,-2.918430554833185975e-03,-1.786938842043738623e-03,-2.227217157442736017e-03,4.804158664437673920e+00,-2.115672977437757396e+00
1.064000000000000057e+01,9.179467196318941147e-02,8.016463133905085692e-02,8.085948140732228395e-02,9.406596581042317440e-02,2.149146188569187738e-02,-2.960414807939678455e-03,-1.925764939813473520e-03,-2.048462387407783830e-03,4.081942489053622225e+00,-1.807114689456502443e+00
1.066000000000000014e+01,9.013850002419492025e-02,8.028329562940136888e-02,8.101052344775246106e-02,9.198605532772838322e-02,1.723933110681950820e-02,-3.025944495953846597e-03,-2.090288929915827543e-03,-1.812309176098893942e-03,3.293298068719172633e+00,-1.469508640820697210e+00
1.067999999999999972e+01,8.850677300061732256e-02,8.041887392649089972e-02,8.115072319184252203e-02,8.991423983349594584e-02,1.283710143300064235e-02,-3.082833630417114446e-03,-2.277505777524179570e-03,-1.449472718969720825e-03,2.456151553186006531e+00,-1.111562155128478224e+00
1.070000000000000107e+01,8.689530990525257126e-02,8.055859491961959995e-02,8.129410106544857073e-02,8.798888286213973897e-02,8.271724408784389415e-03,-3.128067397891291096e-03,-2.457684395474682426e-03,-8.043544197088581260e-04,1.572968994360982808e+00,-7.288910614947750055e-01
1.072000000000000064e+01,8.529458587252487789e-02,8.071190057660167227e-02,8.148121110452462290e-02,8.615761889454763567e-02,3.597672161259803797e-03,-3.169975487658002744e-03,-2.616944291486688473e-03,-3.639236596683984026e-05,6.670988754003638332e-01,-3.367010240122123577e-01
1.074000000000000021e+01,8.369890415363841207e-02,8.098183421378007951e-02,8.150871578063932643e-02,8.413052304839099826e-02,-6.524602716244352896e-04,-3.203022651780049884e-03,-2.862713256628603153e-03,-7.424953733653483212e-06,-6.076163091855450726e-02,5.475743368827368750e-04
1.075999999999999979e+01,8.307383885001623502e-02,8.052366493777719791e-02,8.113043155930842187e-02,8.250839367929176105e-02,-2.287904919272321785e-03,-2.973282721966355457e-03,-3.125946352646461618e-03,9.640915238253930375e-05,-5.838315345616225116e-01,1.611398877998105605e-01
1.077999999999999936e+01,8.199654028202583989e-02,7.985684077078722409e-02,8.046464824598759114e-02,8.107569601014288918e-02,-2.782589517064951862e-03,-2.322316789421276229e-03,-3.153905280335607408e-03,-2.157278111598881498e-07,-8.215967608912638775e-01,1.693879025454868292e-01
1.080000000000000071e+01,8.095425113151991092e-02,7.931797225146272612e-02,7.982868118650730815e-02,8.002159828033386657e-02,-2.931094122789860285e-03,-1.677409565079179127e-03,-3.023479915740104329e-03,-2.047286629083822085e-05,-9.146136786894105697e-01,1.484637552971683205e-01
1.082000000000000028e+01,8.009294448765064134e-02,7.901103624143201998e-02,7.938536439361516817e-02,7.924621380699992113e-02,-2.934224125948296097e-03,-1.251131643503437113e-03,-2.768709640256612758e-03,-2.150207516332450219e-04,-8.770842033965489115e-01,1.240655777889513450e-01
1.083999999999999986e+01,7.937448981339383092e-02,7.889931991713398929e-02,7.915938552251496063e-02,7.878974119740077275e-02,-2.832206137765549275e-03,-1.081444170085942708e-03,-2.488709375477071717e-03,-6.852630994841311940e-04,-7.070765523227677818e-01,7.915772081467788157e-02
1.085999999999999943e+01,7.880625159079000797e-02,7.892361524136912165e-02,7.900828674729254431e-02,7.870331027542085134e-02,-2.634374081085751051e-03,-1.080912856753112744e-03,-2.207854438680163789e-03,-1.103428647059593454e-03,-4.584077970794018797e-01,3.202582208122947693e-02
1.088000000000000078e+01,7.845634971174116068e-02,7.902518345155075397e-02,7.891144938981303758e-02,7.880943230146628120e-02,-2.352380266955285404e-03,-1.181053911381155924e-03,-1.951761949598312951e-03,-1.450002970554146314e-03,-1.951527825309071762e-01,-6.881824351585974671e-03
1.090000000000000036e+01,7.828995500767642335e-02,7.913402731937317636e-02,7.886751478290081330e-02,7.899853932471082030e-02,-2.042148701176058762e-03,-1.346478079750402373e-03,-1.759934902876150037e-03,-1.750827956797224721e-03,4.200584787413398635e-02,-3.992388393884331588e-02
1.091999999999999993e+01,7.823808219850800216e-02,7.926073217995929787e-02,7.889431189460369143e-02,7.920456741337041084e-02,-1.783486395184444989e-03,-1.500039176536144964e-03,-1.622015066714391912e-03,-1.998981134553861477e-03,2.277674986757293740e-01,-6.674366562790681745e-02
1.093999999999999950e+01,7.828710327175100736e-02,7.948054860463633908e-02,7.906841956098879798e-02,7.937447325654956032e-02,-1.643975130899973797e-03,-1.565404053942360402e-03,-1.483284651485072131e-03,-2.221257596042212901e-03,3.457861141578733033e-01,-8.349470013721252415e-02
1.096000000000000085e+01,7.841343864730551672e-02,7.978093037030745127e-02,7.935570487671060602e-02,7.951596044516846817e-02,-1.624460989667585176e-03,-1.551975633813301031e-03,-1.345377704272246455e-03,-2.399211000339181860e-03,4.021436947667744177e-01,-8.864613056682590919e-02
1.098000000000000043e+01,7.862566029567555348e-02,8.028118684242790959e-02,7.982768233809223180e-02,7.970925795257435831e-02,-1.731792697429911793e-03,-1.416304903811959476e-03,-1.187998987539126000e-03,-2.561687688622683173e-03,4.157978553555959911e-01,-8.743048721688932712e-02
1.100000000000000000e+01,7.891215437711213143e-02,8.089116397348364296e-02,8.040800204667454543e-02,7.992687197848560854e-02,-1.926484848049692111e-03,-1.222040786145881658e-03,-1.034643385360765888e-03,-2.706926739857430653e-03,3.953716990946887777e-01,-7.925573971476587709e-02
1.101999999999999957e+01,7.929662625230901596e-02,8.163631363886249270e-02,8.119832370496403440e-02,8.019811507588027466e-02,-2.193680176547196936e-03,-9.536279187305624072e-04,-8.438666690012835980e-04,-2.863321076826814277e-03,3.401934525217074623e-01,-7.163456683569056904e-02
1.104000000000000092e+01,7.967469061411047715e-02,8.252019479862170159e-02,8.210348435339269446e-02,8.052526025576307867e-02,-2.496280923877429447e-03,-5.456611902190725005e-04,-6.479996501487020333e-04,-3.034875500462601294e-03,2.733581135433254539e-01,-7.481148579123383935e-02
1.106000000000000050e+01,8.006260882920541999e-02,8.353165206149844313e-02,8.319365623375274410e-02,8.088949983668329569e-02,-2.777722480568040053e-03,3.654551891172155842e-05,-3.662249491496218090e-04,-3.224879912044370522e-03,1.953980062447424060e-01,-9.370995545578299224e-02
1.108000000000000007e+01,8.050025848201984580e-02,8.460114520991672549e-02,8.445681378304181752e-02,8.129001615994338459e-02,-3.035094611224226080e-03,6.381519271110511204e-04,9.122827413204914748e-05,-3.383385614228136273e-03,1.187125214474597651e-01,-1.088119649974704922e-01
