time_ms,FL_target_x_mm,FL_target_z_mm,FR_target_x_mm,FR_target_z_mm,RL_target_x_mm,RL_target_z_mm,RR_target_x_mm,RR_target_z_mm,FL_actual_x_mm,FL_actual_z_mm,FR_actual_x_mm,FR_actual_z_mm,RL_actual_x_mm,RL_actual_z_mm,RR_actual_x_mm,RR_actual_z_mm,roll_deg,pitch_deg,FR_minus_RL_z_documented_axis_mm,RL_first_swing_tilt_sensitivity_min_mm,RL_first_swing_tilt_sensitivity_max_mm
781,-36.0836126061975,0.08546832815109484,2.7778765078384504,15.893997574061263,5.006802080989525,15.964289661338823,-34.42519453097231,-0.011866573708246841,-24.740818153001275,3.7444847846228035,1.3317369384967526,15.556659019898028,0.8678022983964473,15.884101914296483,-19.024314726969806,4.903147219115541,-3.8,-1.0,16.04862520457401,-1.8378605420317773,23.786441992791076
801,-37.60166716914465,0.028778087806283215,3.434183366883614,15.896189595418234,5.6780280110329535,15.977122156030823,-35.36347925070859,-0.020781900579094903,-26.257570207250307,4.005402215794221,2.0049246214186303,15.58141027356949,1.704042058409544,15.762004281127423,-20.59136029737979,5.013301509988452,-3.8,-1.0,16.036527063203522,-2.090005936484313,23.581569287546802
821,-39.12157145092274,-0.017550479245898032,3.7645591052199165,15.906418767158772,6.349201614638949,15.992014771090773,-36.302275697920436,-0.025811714239265537,-28.06641663297421,4.059866460085882,2.675172541705434,15.64095565043218,2.540660940743594,15.643461393932842,-22.157782955919885,5.134108101918916,-3.8,-1.0,16.082990173747884,-2.3491956332329784,23.369585730569256
841,-40.062249109538925,-0.006999084847483794,4.094868228233101,15.925646901391948,6.684766819837789,16.00023358071129,-37.60166554054967,0.028780012265208765,-29.89640013103148,4.118292727176468,3.443732059188104,15.539186267672006,3.377646610573132,15.528475945546043,-23.723510246656808,5.265563662821729,-3.6,-0.9,14.803758921279956,-1.918678299893506,22.45404934563629
861,-41.36336241919175,0.0641692122226728,4.212894012531554,15.474289556257167,6.965634791543662,15.378674098068783,-38.761412959650606,-0.07561325167003419,-31.72818600682792,4.192093749329634,4.193003585341415,15.415208859948667,4.869938009936514,15.440687604353256,-25.288469730625845,5.4076643676544,-3.5,-0.7,13.028884170276921,-1.7535351901816072,21.835828843732475
881,-42.304843149597176,0.07800974371738323,4.774667850395681,14.578921732484151,7.403759206068644,14.607498453941368,-39.12156980829734,-0.017548566581343517,-33.56165085508395,4.281296307702867,4.942902969614693,15.308196222076687,6.020234632360843,14.962448418061019,-26.852907297797657,5.566747979702955,-3.3,-0.7,12.819040674236323,-1.7557331797312532,20.564064519610792
901,-42.88678802169332,0.0333562568355511,4.8005047815370965,13.205957778018195,8.133169050400818,13.227571833563184,-39.702114217345986,-0.06650563091825656,-35.396670962672324,4.385925934138349,5.693419751794132,15.218154866733864,7.151116080058833,14.470194415688406,-27.81159848941059,5.498051993168759,-3.2,-0.7,12.881996325443303,-1.8672353132338366,19.82485845160123
922,-43.46910180717811,-0.009721362714792958,4.947696317980227,11.390919701703917,7.795237025139345,11.210921101783539,-40.06224745854095,-0.006997179313780744,-36.420617143449824,4.330179474643591,6.482115395021748,15.141881782584758,8.343660690409454,13.961061101271266,-28.816861248659897,5.399227599851411,-3.0,-0.5,11.367416866391213,-1.521360483755424,18.65485771552418
942,-43.829080711241474,0.05357943432471313,4.8856758313070845,9.120508293897656,7.959664002441053,9.079867463524113,-40.64325022510662,-0.05430809755677113,-37.467779401546665,4.145827577319891,7.229928968661481,15.070040412374794,9.484242573645801,13.483580950829092,-29.775478412714357,5.309502315888656,-2.5,-0.4,9.912419542372666,-0.22634241659040544,16.577950578220342
962,-44.05177999710619,-0.05122152186894102,4.829657309729729,6.907441371837228,8.291958766201285,6.8301060099609785,-40.64325022510662,-0.05430809755677113,-38.5284900549511,3.9614650830042257,8.178930766108705,14.160307935363686,10.629482564751408,13.013370940232388,-30.7352693725958,5.224071245239936,-2.2,-0.2,7.380502648506218,0.49815103993053333,15.089499816946725
982,-44.41181009712225,0.012973868175530923,4.773702217855863,4.698655020459686,8.469333760971253,4.753332779648719,-40.64325022510662,-0.05430809755677113,-39.591468778090835,3.783036874065809,9.029092747320167,13.110768049591021,12.287421822957917,12.65214574289389,-31.696214007917696,5.142942331920613,-2.0,-0.1,5.528127585030989,0.9314232462964145,14.100654337297847
