send_begin_ms,send_end_ms,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
1196,1197,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1217,1218,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1239,1239,4.482421875,49.39453125,99.140625,13.623046875,61.787109375,89.12109375,-4.21875,60.1171875,86.66015625,-10.37109375,50.2734375,100.72265625
1260,1261,4.482421875,49.39453125,99.140625,13.623046875,61.787109375,89.12109375,-4.21875,60.1171875,86.66015625,-10.37109375,50.2734375,100.72265625
1280,1281,4.482421875,49.39453125,99.140625,13.623046875,61.787109375,89.12109375,-4.21875,60.205078125,86.66015625,-10.37109375,50.2734375,100.72265625
1300,1301,4.482421875,49.39453125,99.140625,13.7109375,61.787109375,89.12109375,-4.21875,60.205078125,86.572265625,-10.37109375,50.2734375,100.72265625
1320,1321,4.482421875,49.39453125,99.140625,13.623046875,61.875,89.033203125,-4.21875,60.205078125,86.572265625,-10.37109375,50.2734375,100.72265625
1340,1341,4.482421875,49.306640625,99.140625,13.623046875,61.875,89.033203125,-4.21875,60.29296875,86.484375,-10.37109375,50.185546875,100.72265625
1360,1361,4.482421875,49.306640625,99.140625,13.623046875,61.962890625,88.857421875,-4.21875,60.29296875,86.484375,-10.458984375,50.185546875,100.72265625
1380,1381,4.482421875,49.306640625,99.140625,13.623046875,61.962890625,88.76953125,-4.21875,60.380859375,86.396484375,-10.458984375,50.185546875,100.72265625
1400,1401,4.5703125,49.21875,99.140625,13.623046875,62.138671875,88.76953125,-4.21875,60.46875,86.30859375,-10.458984375,50.09765625,100.72265625
1420,1421,4.5703125,49.21875,99.140625,13.623046875,62.2265625,88.681640625,-4.21875,60.46875,86.30859375,-10.634765625,50.09765625,100.72265625
1440,1441,4.5703125,49.130859375,99.140625,13.623046875,62.314453125,88.59375,-4.21875,60.556640625,86.220703125,-10.634765625,50.009765625,100.72265625
1460,1461,4.5703125,49.130859375,99.140625,13.623046875,62.40234375,88.505859375,-4.306640625,60.732421875,86.1328125,-10.634765625,50.009765625,100.72265625
1480,1481,4.5703125,49.04296875,99.140625,13.623046875,62.490234375,88.41796875,-4.306640625,60.8203125,85.869140625,-10.72265625,49.921875,100.72265625
1500,1501,4.5703125,49.04296875,99.140625,13.53515625,62.578125,88.2421875,-4.306640625,60.908203125,85.78125,-10.72265625,49.921875,100.72265625
1520,1521,4.5703125,48.8671875,99.140625,13.53515625,62.666015625,88.06640625,-4.306640625,60.99609375,85.693359375,-10.810546875,49.833984375,100.72265625
1540,1541,4.658203125,48.8671875,99.140625,13.53515625,62.841796875,87.978515625,-4.306640625,61.171875,85.60546875,-10.810546875,49.658203125,100.72265625
1560,1561,4.658203125,48.779296875,99.140625,13.53515625,63.017578125,87.802734375,-4.306640625,61.259765625,85.4296875,-10.8984375,49.658203125,100.72265625
1580,1580,4.658203125,48.69140625,99.140625,13.53515625,63.10546875,87.71484375,-4.39453125,61.435546875,85.166015625,-10.8984375,49.5703125,100.72265625
1600,1601,4.658203125,48.603515625,98.96484375,13.359375,63.193359375,87.5390625,-4.39453125,61.611328125,85.078125,-10.986328125,49.482421875,100.634765625
1620,1621,4.833984375,48.515625,98.96484375,13.359375,63.369140625,87.275390625,-4.39453125,61.69921875,84.90234375,-10.986328125,49.39453125,100.634765625
1640,1641,4.833984375,48.515625,98.96484375,13.359375,63.45703125,87.099609375,-4.39453125,61.875,84.7265625,-11.07421875,49.306640625,100.634765625
1660,1661,4.833984375,48.427734375,98.96484375,13.359375,63.720703125,86.923828125,-4.39453125,61.962890625,84.462890625,-11.07421875,49.306640625,100.634765625
1680,1680,4.833984375,48.33984375,98.876953125,13.271484375,63.80859375,86.66015625,-4.482421875,62.2265625,84.287109375,-11.162109375,49.130859375,100.458984375
1700,1700,4.921875,48.1640625,98.876953125,13.271484375,63.984375,86.484375,-4.482421875,62.314453125,84.111328125,-11.337890625,49.04296875,100.458984375
1720,1720,4.921875,47.98828125,98.7890625,13.271484375,64.16015625,86.220703125,-4.482421875,62.490234375,83.935546875,-11.337890625,48.8671875,100.37109375
1740,1740,4.921875,47.900390625,98.7890625,13.271484375,64.3359375,85.95703125,-4.482421875,62.666015625,83.583984375,-11.42578125,48.779296875,100.37109375
1760,1760,4.921875,47.8125,98.701171875,13.18359375,64.51171875,85.693359375,-4.5703125,62.9296875,83.408203125,-11.513671875,48.69140625,100.283203125
1780,1780,5.009765625,47.724609375,98.61328125,13.18359375,64.6875,85.517578125,-4.5703125,63.017578125,83.056640625,-11.513671875,48.603515625,100.1953125
1800,1800,5.009765625,47.4609375,98.525390625,13.18359375,64.86328125,85.166015625,-4.5703125,63.193359375,82.880859375,-11.6015625,48.427734375,100.1953125
1820,1820,5.009765625,47.373046875,98.525390625,13.18359375,65.0390625,84.90234375,-4.658203125,63.369140625,82.6171875,-11.6015625,48.33984375,100.107421875
1840,1840,5.009765625,47.28515625,98.26171875,13.095703125,65.21484375,84.638671875,-4.658203125,63.6328125,82.265625,-11.689453125,48.076171875,99.931640625
1860,1860,5.09765625,47.109375,98.173828125,13.095703125,65.390625,84.287109375,-4.658203125,63.80859375,82.001953125,-11.77734375,47.98828125,99.84375
1880,1880,5.09765625,46.93359375,98.0859375,13.095703125,65.56640625,84.0234375,-4.658203125,63.984375,81.73828125,-11.77734375,47.8125,99.66796875
1900,1901,5.09765625,46.7578125,97.998046875,13.095703125,65.7421875,83.671875,-4.833984375,64.072265625,81.474609375,-11.865234375,47.724609375,99.580078125
1920,1921,5.185546875,46.58203125,97.822265625,13.0078125,65.91796875,83.3203125,-4.833984375,64.3359375,81.2109375,-12.041015625,47.4609375,99.404296875
1940,1941,5.185546875,46.40625,97.55859375,13.0078125,66.09375,82.96875,-4.833984375,64.51171875,80.771484375,-12.041015625,47.28515625,99.228515625
1960,1961,5.185546875,46.23046875,97.3828125,13.0078125,66.181640625,82.705078125,-4.921875,64.6875,80.5078125,-12.12890625,47.109375,98.96484375
1980,1981,5.185546875,46.142578125,97.20703125,13.0078125,66.357421875,82.265625,-4.921875,64.86328125,80.15625,-12.12890625,46.93359375,98.7890625
2000,2001,5.185546875,45.87890625,97.03125,12.919921875,66.533203125,82.001953125,-4.921875,65.126953125,79.892578125,-12.216796875,46.669921875,98.61328125
2020,2021,5.2734375,45.703125,96.767578125,12.919921875,66.708984375,81.5625,-4.921875,65.21484375,79.62890625,-12.216796875,46.494140625,98.4375
2040,2041,5.2734375,45.52734375,96.591796875,12.919921875,66.796875,81.298828125,-5.009765625,65.390625,79.27734375,-12.3046875,46.318359375,98.173828125
2060,2061,5.2734375,45.17578125,96.328125,12.919921875,66.97265625,80.859375,-5.009765625,65.478515625,78.92578125,-12.3046875,46.142578125,97.91015625
2080,2081,5.2734375,45.0,96.064453125,12.919921875,67.060546875,80.595703125,-5.009765625,65.7421875,78.57421875,-12.392578125,45.87890625,97.55859375
2100,2101,5.2734375,44.82421875,95.80078125,12.83203125,67.236328125,80.15625,-5.009765625,65.830078125,78.310546875,-12.392578125,45.703125,97.3828125
2120,2121,5.361328125,44.560546875,95.537109375,12.83203125,67.412109375,79.892578125,-5.09765625,66.005859375,77.958984375,-12.392578125,45.52734375,97.119140625
2140,2141,5.361328125,44.384765625,95.2734375,12.83203125,67.5,79.62890625,-5.09765625,66.09375,77.6953125,-12.48046875,45.17578125,96.767578125
2160,2161,5.361328125,44.208984375,95.009765625,12.83203125,67.587890625,79.27734375,-5.09765625,66.181640625,77.431640625,-12.48046875,45.0,96.50390625
2180,2181,5.361328125,44.033203125,94.658203125,12.83203125,67.67578125,79.013671875,-5.09765625,66.26953125,77.080078125,-12.48046875,44.82421875,96.240234375
2200,2200,5.361328125,43.76953125,94.39453125,12.83203125,67.763671875,78.662109375,-5.185546875,66.357421875,76.81640625,-12.48046875,44.560546875,95.9765625
2220,2220,5.361328125,43.59375,94.130859375,12.65625,67.763671875,78.3984375,-5.185546875,66.533203125,76.640625,-12.568359375,44.384765625,95.712890625
2240,2240,5.361328125,43.41796875,93.779296875,12.65625,67.939453125,78.22265625,-5.185546875,66.62109375,76.2890625,-12.568359375,44.208984375,95.361328125
2260,2261,5.361328125,43.2421875,93.603515625,12.65625,68.02734375,77.87109375,-5.185546875,66.62109375,76.11328125,-12.568359375,44.033203125,95.09765625
2280,2281,5.361328125,42.978515625,93.33984375,12.65625,68.02734375,77.6953125,-5.185546875,66.708984375,75.9375,-12.568359375,43.857421875,94.921875
2300,2301,5.361328125,42.890625,93.076171875,12.65625,68.115234375,77.51953125,-5.185546875,66.796875,75.673828125,-12.568359375,43.681640625,94.658203125
2320,2320,5.361328125,42.71484375,92.900390625,12.65625,68.115234375,77.431640625,-5.185546875,66.796875,75.5859375,-12.568359375,43.59375,94.39453125
2340,2341,5.361328125,42.626953125,92.724609375,12.65625,68.115234375,77.16796875,-5.2734375,66.796875,75.41015625,-12.568359375,43.41796875,94.21875
2360,2361,5.361328125,42.5390625,92.4609375,12.65625,68.203125,77.080078125,-5.2734375,66.884765625,75.322265625,-12.568359375,43.330078125,94.130859375
2380,2381,5.361328125,42.36328125,92.373046875,12.65625,68.203125,76.9921875,-5.2734375,66.884765625,75.234375,-12.568359375,43.2421875,93.8671875
2400,2401,5.361328125,42.275390625,92.28515625,12.65625,68.203125,76.904296875,-5.2734375,66.884765625,75.234375,-12.568359375,43.2421875,93.779296875
2420,2421,5.361328125,42.275390625,92.197265625,12.65625,68.203125,76.904296875,-5.2734375,66.884765625,75.05859375,-12.568359375,43.06640625,93.69140625
2440,2441,5.361328125,42.275390625,92.109375,12.65625,68.203125,76.81640625,-5.2734375,66.97265625,75.05859375,-12.568359375,43.06640625,93.69140625
2459,2459,5.361328125,42.1875,92.109375,12.65625,68.203125,76.81640625,-5.2734375,66.97265625,75.05859375,-12.568359375,43.06640625,93.603515625
2480,2481,5.361328125,42.1875,92.109375,12.65625,68.203125,76.81640625,-5.2734375,66.97265625,74.970703125,-12.568359375,43.06640625,93.603515625
2497,2498,5.361328125,42.1875,92.109375,12.65625,68.203125,76.81640625,-5.2734375,66.97265625,74.970703125,-12.568359375,43.06640625,93.603515625
2517,2518,5.361328125,42.1875,92.109375,12.65625,68.203125,76.81640625,-5.2734375,66.97265625,74.970703125,-12.568359375,43.06640625,93.603515625
2539,2539,5.361328125,42.1875,92.109375,12.65625,68.291015625,76.81640625,-5.2734375,66.97265625,75.05859375,-12.568359375,43.06640625,93.603515625
2559,2559,5.361328125,42.1875,92.109375,12.65625,68.291015625,76.81640625,-5.2734375,66.97265625,75.05859375,-12.568359375,43.06640625,93.603515625
2580,2581,5.361328125,42.1875,92.109375,12.65625,68.291015625,76.904296875,-5.2734375,66.97265625,75.234375,-12.568359375,43.06640625,93.603515625
2600,2601,5.361328125,42.1875,92.109375,12.65625,68.291015625,77.080078125,-5.2734375,67.060546875,75.322265625,-12.568359375,43.06640625,93.603515625
2620,2621,5.361328125,42.275390625,92.109375,12.65625,68.37890625,77.34375,-5.2734375,67.060546875,75.498046875,-12.568359375,43.06640625,93.603515625
2640,2641,5.361328125,42.275390625,92.109375,12.65625,68.466796875,77.607421875,-5.2734375,67.236328125,75.76171875,-12.568359375,43.06640625,93.603515625
2660,2660,5.625,42.275390625,92.109375,12.568359375,68.642578125,77.87109375,-5.361328125,67.412109375,76.201171875,-12.48046875,43.06640625,93.603515625
2680,2681,5.712890625,42.36328125,92.197265625,12.48046875,68.73046875,78.3984375,-5.625,67.5,76.728515625,-12.392578125,43.2421875,93.603515625
2700,2701,5.80078125,42.5390625,92.197265625,12.392578125,68.90625,78.92578125,-5.712890625,67.67578125,77.34375,-12.216796875,43.2421875,93.603515625
2720,2721,5.888671875,42.626953125,92.28515625,12.3046875,68.994140625,79.62890625,-5.80078125,67.939453125,77.958984375,-12.12890625,43.330078125,93.603515625
2740,2741,5.9765625,42.71484375,92.28515625,12.216796875,69.169921875,80.33203125,-5.9765625,68.115234375,78.837890625,-12.041015625,43.330078125,93.603515625
2760,2761,6.064453125,42.802734375,92.373046875,12.12890625,69.43359375,81.123046875,-6.064453125,68.291015625,79.716796875,-11.865234375,43.41796875,93.603515625
2782,2782,6.240234375,42.890625,92.373046875,12.041015625,69.521484375,82.001953125,-6.240234375,68.466796875,80.595703125,-11.77734375,43.505859375,93.603515625
2802,2802,6.328125,42.978515625,92.4609375,12.041015625,69.609375,82.96875,-6.328125,68.642578125,81.5625,-11.689453125,43.59375,93.603515625
2821,2822,6.416015625,43.2421875,92.4609375,11.865234375,69.78515625,84.111328125,-6.416015625,68.73046875,82.705078125,-11.6015625,43.76953125,93.69140625
2841,2842,6.50390625,43.330078125,92.63671875,11.865234375,69.78515625,85.078125,-6.50390625,68.818359375,83.759765625,-11.513671875,43.857421875,93.69140625
2862,2862,6.591796875,43.505859375,92.63671875,11.77734375,69.78515625,86.30859375,-6.6796875,68.90625,84.990234375,-11.513671875,44.12109375,93.69140625
2882,2882,6.6796875,43.681640625,92.724609375,11.689453125,69.78515625,87.36328125,-6.767578125,68.818359375,86.1328125,-11.42578125,44.296875,93.69140625
2901,2902,6.767578125,44.033203125,92.8125,11.6015625,69.697265625,88.505859375,-6.943359375,68.818359375,87.275390625,-11.162109375,44.47265625,93.69140625
2921,2922,6.943359375,44.208984375,92.8125,11.513671875,69.521484375,89.736328125,-7.03125,68.642578125,88.505859375,-11.07421875,44.736328125,93.69140625
2941,2942,7.03125,44.47265625,92.900390625,11.42578125,69.169921875,90.791015625,-7.20703125,68.37890625,89.736328125,-10.986328125,44.912109375,93.69140625
2961,2962,7.119140625,44.82421875,92.900390625,11.337890625,68.818359375,91.7578125,-7.294921875,68.02734375,90.791015625,-10.8984375,45.17578125,93.779296875
2981,2982,7.20703125,45.087890625,92.98828125,11.162109375,68.291015625,92.8125,-7.3828125,67.587890625,91.7578125,-10.810546875,45.52734375,93.779296875
3002,3002,7.3828125,45.439453125,93.076171875,11.07421875,67.67578125,93.69140625,-7.55859375,67.060546875,92.8125,-10.72265625,45.791015625,93.779296875
3022,3022,7.470703125,45.791015625,93.076171875,10.986328125,67.060546875,94.5703125,-7.734375,66.533203125,93.779296875,-10.458984375,46.142578125,93.779296875
3042,3042,7.55859375,46.142578125,93.1640625,10.810546875,66.26953125,95.2734375,-7.91015625,65.830078125,94.5703125,-10.37109375,46.494140625,93.779296875
