time_s,phase,roll_deg,pitch_deg,voltage_v,phase_rate,safety,FL_j2_target_deg,FL_j2_actual_deg,FL_j3_target_deg,FL_j3_actual_deg,FL_normal_force_n,FL_clearance_mm,FL_body_relative_x_from_s_mm,FR_j2_target_deg,FR_j2_actual_deg,FR_j3_target_deg,FR_j3_actual_deg,FR_normal_force_n,FR_clearance_mm,FR_body_relative_x_from_s_mm,RL_j2_target_deg,RL_j2_actual_deg,RL_j3_target_deg,RL_j3_actual_deg,RL_normal_force_n,RL_clearance_mm,RL_body_relative_x_from_s_mm,RR_j2_target_deg,RR_j2_actual_deg,RR_j3_target_deg,RR_j3_actual_deg,RR_normal_force_n,RR_clearance_mm,RR_body_relative_x_from_s_mm
7.72,0.9327225864411782,-1.168966625520274,0.00969944786972691,10.701029106366311,0.21500974893569946,ok,68.0673851492527,67.51741749391245,77.68205801786543,80.66092224481552,14.158513128695656,-3.3446666366331486,-111.40265647955235,42.98265088520538,43.58614710915576,92.67204962013507,92.90501638821647,3.95525907454571,-0.6538977756120022,16.24019228237569,44.189835432787795,46.05570074271622,94.1617463321758,94.77885892751405,8.413353295712483,-2.516027775733218,10.501678690383626,66.95965186949148,66.61971454603847,75.61572886681351,76.94694340078986,2.4624193021838017,-1.2193001911948962,-118.35947967733179
7.74,0.9370227814198923,-1.11920341200038,0.11500374373616441,10.702494031406628,0.2550097405910492,ok,68.0952578278973,67.6092386987155,77.57453456928941,80.23051391679974,12.742028852041463,-3.479093573283312,-112.95184739130937,42.83229237566813,43.69387247249153,92.59155211562128,92.8717471135842,4.929499272475713,-1.0054529794087976,15.736677566358686,44.03765048453152,45.97897806246358,94.08411131885813,94.56240950441139,7.518861063571482,-2.380847154801271,10.347025690869676,66.9865579525083,66.60822390023664,75.50989740924425,76.49354651201577,2.083310259764396,-0.9620227899159277,-119.57189790099315
7.76,0.9421229762317133,-1.0264756485360276,0.17837731038767082,10.707163182516393,0.2950097322463989,ok,68.12386620594303,67.68603528074038,77.46198458684479,79.86091604930654,11.87677763720227,-3.4036910468737207,-114.2756048822655,42.674913750972856,43.773053089601184,92.50650508219786,92.85719846961203,5.518574874189336,-1.1750552326619708,15.387647522708964,43.878459138068706,45.882868438986215,94.0020136134958,94.39381493465261,7.133224861796602,-2.192624691512858,10.37064592991066,67.01421470787203,66.61111395434689,75.39899134221506,76.17484126070812,2.080227389716867,-0.7618757243226786,-120.46803772824843
7.78,0.9480231708766412,-0.8910762333281587,0.21105398664857108,10.712491055299132,0.33500972390174866,ok,68.15173409678573,67.73055109190325,77.34826171662122,79.57621630402726,11.184562054197539,-3.2490541064001297,-115.23918805069786,42.521879476606074,43.74736418272602,92.42076372648665,92.83835888767152,5.984748207444378,-1.3116634714900635,15.450906296866101,43.71918066141734,45.71964550780558,93.91969240247772,94.24947918909432,6.799750937711224,-2.0352195495558396,10.7127473076237,67.03896688171133,66.61237521759159,75.29060044147911,75.99387645262748,2.6063443314241668,-0.689844205185768,-120.97585847121695
7.8,0.9547233653546762,-0.7339470278525333,0.21819525742111084,10.710880179097794,0.3750097155570984,ok,68.17658842147854,67.74659633394002,77.24600541509407,79.36983426556769,10.435216750404233,-3.069503294763,-115.87523510269591,42.37996752802327,43.63008781952408,92.34212204178655,92.80314379916803,6.27727842602772,-1.4366936969889867,15.847639797457653,43.57503734010041,45.501501162132094,93.84371746926881,94.136425127771,6.654559377254105,-1.9127028130080936,11.340002438103319,67.06273632255545,66.61398407963954,75.19035541658353,75.9211916087251,3.458970511767638,-0.7480937739121375,-121.18420390553364
7.82,0.9622235596658182,-0.5681230178641032,0.20726169529474772,10.711432123358083,0.4150097072124481,ok,68.19755493102265,67.73052433183008,77.15611110410198,79.18726424906261,9.953665966280582,-2.8924276690239883,-116.32052175951976,42.26196972072,43.4539243074003,92.27357157515678,92.75313637960507,6.254435333742887,-1.5324336093680593,16.449997250104236,43.45002876919529,45.2480174500021,93.77796691305647,94.03236288517262,6.340597931044046,-1.823349039701848,12.127786174985111,67.08031874969979,66.620637925108,75.10644562832611,75.91596311434465,4.35294972240306,-0.8732633920878561,-121.22493328834449
7.84,0.9705237538100672,-0.4078383595163793,0.1866779036144311,10.72029633562909,0.45500969886779785,ok,68.21351633008298,67.70121161311813,77.08383216077486,79.01002317875891,9.417287605303768,-2.732504458999221,-116.69963355374801,42.17554456156922,43.26771037898156,92.21962780106311,92.7126213417318,6.227502644516263,-1.5809603919378739,17.112925282355167,43.351656060178314,45.00570331970734,93.72678807072464,93.95455242582196,5.8059289159783045,-1.7332230974767826,12.927370890929545,67.09059369034438,66.63683018486812,75.0443399446299,75.93772586176881,5.228397973275053,-1.0198981353077978,-121.2282019586764
7.86,0.9796239477874231,-0.26851089536710127,0.17156760623024597,10.719640135176006,0.4950096905231476,ok,68.22320716357851,67.69058265778078,77.040872722717,78.86779004039644,9.151808615651397,-2.5903535517496876,-117.05427309690535,42.11968267645947,43.10233801842252,92.1864365543238,92.70446941256671,6.44572150679053,-1.60912337288701,17.75983848586443,43.29211940336833,44.78965605202699,93.69487254047922,93.90583924353452,5.710714161709806,-1.63621648782019,13.684124992306785,67.09859577619098,66.64411256180951,75.00456985770253,75.93587837954415,5.647450405624263,-1.1786681847312883,-121.26205931239082
7.88,0.989524141597886,-0.1557857827190847,0.1594448128420707,10.727162807975072,0.5350096821784973,ok,68.22761860768173,67.68859483186712,77.02018190477499,78.72024368808829,8.998811007714902,-2.480701995735135,-117.45736305775961,42.09587916271824,42.95705099136379,92.17096397463655,92.69379761815276,6.497782545192166,-1.6398391958558807,18.320881874690638,43.2642104151587,44.603750881611546,93.68021648677684,93.86463213306283,5.491050797904415,-1.5593922657834194,14.337062826593028,67.1010825964339,66.65573195207763,74.98738573329,75.9093410380417,5.774662110114944,-1.3127403943555254,-121.38167005221939
7.9,0.00022433524145593076,-0.06352465467606473,0.15037849236083736,10.737752642697693,0.5750097036361694,ok,68.22946482196247,67.7103196609143,77.01220971630762,78.586879579721,8.739703076002597,-2.3980242630549617,-117.91314850534101,42.096831437224395,42.849333442150154,92.16952897979645,92.70542561966302,6.673971938344051,-1.6657423956730617,18.777111271612107,43.25497433939402,44.45974505757888,93.67706913886673,93.85097872007938,5.405203790729205,-1.4960837215126817,14.881123133295093,67.1005954789091,66.69230099949104,74.98947704087361,75.88785427812117,5.909107215787011,-1.4076261727593593,-121.58544415609013
7.92,0.011724529314179319,-0.0004344508656143756,0.1473181257465249,10.747085686602507,0.6150097250938416,ok,68.75747196661845,67.7652537312066,77.0124827359591,78.48709788440982,8.696905936009104,-2.3333887924904437,-118.40468975377968,42.10521616075582,42.77581101534464,92.1710732763606,92.73803943184653,6.844029201380569,-1.6975031130626352,19.13931697286597,43.25814457173682,44.353623238493704,93.67759546716921,93.86260514400803,5.413447091950973,-1.4521621296312952,15.327131275601452,67.62474341686625,66.74138438176347,74.99927729831103,75.86127643070296,5.897754274496459,-1.4700713038135453,-121.85252128005946
7.94,0.02402472381605615,0.031077563280993228,0.144626558861748,10.728047972820262,0.6550097465515137,ok,71.01520795786813,67.8578288927888,77.44076211351026,78.41792795014287,7.673775273097453,-2.274122499237294,-118.95729179975714,42.14819615099332,42.730899489832844,92.17124681070175,92.77676203358854,7.167559361842197,-1.7357980914995963,19.399178028635333,43.293874721934166,44.28835263070115,93.68213573757305,93.90208853587156,6.253970933367352,-1.4432529932275826,15.668439035989634,69.85650300485288,66.81980222658603,75.44093373353365,75.84578751329826,5.371041622591307,-1.4914866317398152,-122.20391316180074
7.96,0.03712491874708643,0.027598587022093817,0.12377250649006427,10.669486088607615,0.6950097680091858,ok,73.55932532088138,68.0672400703684,79.29611694304764,78.42376574780909,5.337608811571142,-2.1144633247263642,-119.75453735330728,42.271595943834214,42.73742718616861,92.19116280942272,92.81559796776666,7.913798710448525,-1.8020002846049452,19.4530516904641,43.411552114798965,44.30495351457139,93.70090568926994,94.00824273407402,8.222442147741923,-1.5495217771333107,15.822328011774855,72.36562565742352,67.03058782569924,77.29955687877691,75.91844811580908,4.122482641397156,-1.434790289375652,-122.82904763090374
7.98,0.05102511410727015,-0.005542468745793174,0.06501151942275903,10.59538127339705,0.7350097894668579,ok,74.17757488080291,68.66833398550962,82.50887653885444,78.63311803117503,5.527533373478286,-1.4142290437438692,-121.49763485270088,42.56745592890191,42.854717693426835,92.31395039368381,92.86868826374989,8.38795483747282,-1.9207233106719561,19.09263193986119,43.64693424809661,44.470121515886795,93.72225821883563,94.22884218261248,10.870610980251545,-1.8633319010197824,15.623307253375685,73.04169030523121,67.60885399916077,80.60832174974101,76.2157489937432,4.563439468831266,-1.0600539497468178,-124.26280841659337
8.0,0.06572530989660731,-0.06830179368318452,0.006804248142774492,10.697813063831484,0.77500981092453,ok,74.07782639214648,70.0504064095427,85.86985576815634,78.71133036060267,0.0,0.5708796385514164,-126.57525322004804,43.048147770880206,43.082405373918,92.46866181064588,92.93771416451752,10.688152752137919,-2.0352727758674685,18.323623530748346,44.06055238746743,44.69875304580365,93.76560729316324,94.41403033295921,12.121617282914194,-2.289402156140794,15.099670289780098,73.01989724402952,68.93087698119928,84.08080273989513,76.38373957180342,0.0,0.6112806730808017,-128.9163478893046
8.02,0.0812255061150979,-0.2715382206241238,0.12337542863506079,10.767165033355024,0.8150098323822021,ok,73.90113727888648,72.0476757353379,87.87289903564124,78.37020496400038,0.0,2.803165712174961,-135.04910383256274,43.75779775221597,43.23202535723449,92.64175381501592,93.45115370153762,13.142728209234999,-2.400988061643187,18.786480088887586,44.70328538597956,44.634330392219276,93.8309393299573,94.66726839771846,11.091662997657012,-2.625699658720181,15.874380193969362,72.9164678993794,70.77947074156793,86.1920387162792,76.21017780478132,0.0,3.8035037655666515,-136.4422110647594
8.040000000000001,0.09752570276274194,-0.6887231972360676,0.2861909698146632,10.740687214826494,0.6950098276138306,ok,73.59434074569272,73.18250884985004,88.5968800634535,78.5706725616296,0.0,3.29739497054745,-138.69804147950305,44.741886550495785,43.18207799117018,92.82262603618796,93.98616453529165,12.621648536606141,-2.8363848253520305,20.08361531993999,45.614176580981166,44.46205545093979,93.90480519171692,95.12680250947994,12.591349427818882,-2.8065138070501003,17.490136602223206,72.6924797047051,71.97253488155486,87.04791464088763,76.49462388999068,0.0,6.359759329786201,-140.12175705533707
8.06,0.11142589931501856,-1.168159893992821,0.3761352743798903,10.659045856836324,0.607421875,ok,73.21693249496249,73.4198550092997,89.23997979965775,79.16974211899021,0.0,2.163863048215836,-137.90924601298653,45.76745215898268,43.169872013700505,92.96082087514863,94.45564536597568,11.50992625456102,-3.0457348941167055,21.087079141334257,46.57954520908757,44.40719953309598,93.95410905756314,95.72458727279705,15.157668454467226,-3.0650960788880592,18.91235991498269,72.38647032024578,72.35005010569151,87.80270432765984,77.12728644331371,0.0,7.006941123530577,-139.7633050683464
8.08,0.12357433681501856,-1.6093636694010356,0.35284019160560215,10.60121519515205,0.607421875,ok,72.7904167620275,73.26738331305711,89.8709709061127,80.04769988098185,0.0,0.5681268830487647,-134.91232284420485,46.79544739763379,43.36832375852678,93.05132714171783,94.8337117775749,10.302339872732059,-3.0190960257586474,21.06770782277928,47.54992870669618,44.626596424303834,93.96882258816144,96.42319209459268,17.817758930520593,-3.502886780534134,19.45478521833735,72.01974008676738,72.37166128459423,88.53579306886307,78.0178361226551,0.0,6.340405909097022,-137.36345612205298
8.1,0.13572277431501856,-2.006730186893366,0.2723566097954789,10.519552174121355,0.607421875,ok,72.26328030629668,73.22580585694995,90.54511740209337,80.99267322920615,2.5359199867810007,-0.46024787343065465,-132.13466983823264,47.93330776115404,43.79733799348648,93.10190030582369,95.1221296526608,9.374900799518336,-2.8552109151355856,19.96104373865448,48.62366010725364,45.07651637485219,93.94050171388338,97.0661826450459,19.157610661074553,-4.042316494021439,18.987454527994636,71.5533527923364,72.16367344316086,89.31929320749438,79.10855788134147,0.0,5.178773291158047,-133.55215276186678
8.120000000000001,0.14787121181501856,-2.333876946339252,0.20920842733046432,10.43970549392255,0.4874218702316284,ok,71.62814453300867,73.63739915442133,91.2478278824386,81.89746289497788,4.181084080451542,-0.08899422198181683,-131.13099187999663,49.16012677616586,44.353741031304345,93.09774160768832,95.27882158854203,7.869648881566463,-2.628650848102921,18.091231184379026,49.78629905419016,45.59225860641553,93.85322058940427,97.44827201324492,18.876905917989568,-4.464727681528533,17.749782234776717,70.98687753370903,71.77695451678572,90.13740446591767,80.39572701904412,0.0,4.348123818298456,-128.52409509251333
8.14,0.15761964921965113,-2.499365395855796,0.13778287106579187,10.48047680959391,0.36742186546325684,ok,71.0408417425585,73.42793054114188,91.81987239686147,83.23950821168171,0.0,0.0349709839824186,-126.63639385730558,50.20122524714308,45.097819216497804,93.04940107761766,95.32268325298834,6.841648359139946,-2.3382039996385773,15.254567266427294,50.76516423023321,46.28210010198128,93.72846964711812,97.64620232241671,19.044776062387555,-4.701982736945897,15.477993573424303,70.45694811911501,71.43100718213753,90.81185272909444,81.83464704662568,0.0,4.048802332679851,-123.22419811394109
8.16,0.16496808652891626,-2.55857953235969,0.06774003135146038,10.458443452232778,0.34375,ok,70.54962825160207,72.85912569104187,92.2458038392896,84.65294276028408,4.447605945929914,-0.0024808254579129774,-120.62336758468689,51.009473643073086,46.09525860964643,92.9758289353173,95.31042025198641,7.066432849919354,-2.0661871247163,11.303809316489389,51.52580050496365,47.22618778324156,93.60491385736195,97.72368764539206,19.194114639483267,-4.825200966095327,11.98461230080361,70.01175223827438,70.94210452603933,91.32553729011218,83.31433120308229,0.0,3.870897055214867,-117.27637421361703
8.18,0.17184308652891625,-2.5221974921114834,0.02296813112472405,10.545806825376609,0.34375,ok,70.05719732891602,71.98711317643652,92.64307171847952,86.16270942707735,3.2924428165119894,-0.021015937189962017,-113.21899242312493,51.77732687418156,47.29667035765342,92.87375749761671,95.23502412704174,7.665329437790132,-1.9059558308425033,6.4112555867097685,52.24788800214654,48.35111264932674,93.4585119345346,97.62154889557748,19.265050224422957,-4.880772641896604,7.419701828259545,69.55976494548156,70.39055860298556,91.8052789577129,84.76880853377564,0.0,3.935464859729341,-111.16765922703709
8.2,0.17871808652891624,-2.4628479084849997,0.04253757453117321,10.597241988455734,0.34375,ok,69.52317032641152,71.0697724098974,93.02908197874191,87.59586177497486,0.0,0.022092657598836093,-105.85403847430719,52.55236012286095,48.62637897762904,92.74098295301474,95.1291064646194,9.256237623730627,-1.898917350225751,0.9392002646901876,52.97712679766115,49.55618751652904,93.27956260759969,97.32234019996315,18.17800633509966,-4.851335861904289,2.1130197309745524,69.0736596792396,69.85046683603956,92.28161674577373,86.14558833603341,0.0,4.537401561272872,-105.32656261548162
8.22,0.18559308652891623,-2.450752040057457,0.1403123553392272,10.654603698139951,0.34375,ok,68.96013496027781,70.27174430484446,93.41424948916516,88.91333251084875,0.0,0.17229017906555782,-99.25912110528253,53.33109257913378,49.99927356066119,92.57721702846865,94.982552833763,10.868032103036601,-2.0597326567313585,-4.800416550915093,53.70994480078118,50.777716563312005,93.06732750013775,96.85838257132893,16.41738111600816,-4.699270166977114,-3.644443031616346,68.5566928414626,69.41047376495753,92.75296364997295,87.42470543032059,0.0,5.808237349101013,-100.14708366592062
8.24,0.19246808652891623,-2.471184851654394,0.30617038321151563,10.704268524134571,0.38374999165534973,ok,68.36626403719843,69.55178333313123,93.79521055552588,90.03908006038503,0.0,0.24129982559638852,-93.49297079440709,54.10860188293178,51.353552676417955,92.3813456275492,94.79494759591937,12.292375559386313,-2.3527588631295155,-10.568102070787372,54.4410526094361,51.95602410754112,92.81694439105935,96.25507727677666,14.45487675283747,-4.38802245590018,-9.583458603600825,68.01159413666699,68.93240368049031,93.21910393765191,88.60521696848772,0.0,7.365759384840127,-95.10925331412984
8.26,0.20014308636202321,-2.50617588267988,0.5075548495755118,10.742450137370414,0.42374998331069946,ok,67.65976151511504,68.92109396583876,94.19946043339876,91.02310038139534,0.0,0.24127917442530802,-88.46082584538833,54.968595556435716,52.661862291697844,92.11796382958502,94.58012123436635,13.405010083373368,-2.6720834319262714,-16.226709617405188,55.248660775294006,53.076828325453036,92.49160002538554,95.57273136337957,12.599616646362838,-3.979678036476239,-15.524062385920217,67.36829479404348,68.46060763962389,93.73023543391342,89.68912172159497,0.0,9.015392294949043,-90.3750924978044
8.28,0.2086180860282372,-2.6035236046868784,0.722573871913361,10.744903040601233,0.4637499749660492,ok,66.8358607873449,68.31023779649311,94.62896494486886,91.88485877948389,2.4929512504140403,-0.009394573541090731,-83.84609860197914,55.911181753075695,53.89586825904181,91.78900903442559,94.32655534371926,14.218488569676195,-2.978347396272757,-21.69083473251704,56.127113066505494,54.13902094921977,92.07795553435707,94.8938331384125,11.432895644994474,-3.560571258821161,-21.274463598371735,66.61690993458822,67.91380681888124,94.27611728912889,90.67051570566504,0.0,10.50756438745076,-85.65002283873363
8.3,0.21789308552755818,-2.7393744602023236,0.9357364915497244,10.704768923953168,0.5037499666213989,ok,65.88419917458822,68.18593934921506,95.07256112143591,92.44221448045052,4.312114414376209,-0.018515290100964282,-81.89102831581957,56.92082194168381,55.025050785257264,91.37162956195948,94.02859502355395,14.129338379363041,-3.234402963897435,-26.855899713923105,57.06751861532095,55.0983179284678,91.56563634463389,94.22594583691821,9.361369342494546,-3.151437200525853,-26.634834292681404,65.74323532637968,67.30194105835605,94.84149876338252,91.57467931720487,0.0,11.804437071998443,-80.901637638159
8.32,0.22796808485998615,-2.9306463705600505,1.1201286092926395,10.676455012412644,0.543749988079071,ok,64.7970121745504,68.19137653102847,95.51853716817855,92.85074519337677,5.921640645033483,-0.006475636580641209,-80.82648858356235,57.98102566984563,56.008619826160746,90.84674684064588,93.67894906794639,13.247330849689224,-3.379270591569873,-31.580147127851454,58.04662954090443,55.94916368198803,90.92810014232921,93.63645010530122,7.922782749650666,-2.7376093403969244,-31.413571824146363,64.73842185156009,66.59466892178747,95.41478858683028,92.41488967116565,0.0,12.834087044313579,-75.97624322344443
8.34,0.2388430846215676,-3.165941162906193,1.25274787615837,10.641747627490833,0.5837500095367432,ok,63.54849646198059,68.16255174605051,95.92073388153797,93.19671668714318,7.362941894772845,-0.06344816215101204,-79.8017110488627,59.07451122873702,56.8520024160947,90.20262177940573,93.30112780456527,11.893418135822586,-3.351559638335586,-35.8301777839384,59.03914488102816,56.71657835812293,90.14147398847285,93.17049172893284,7.6153300473637255,-2.389791911837219,-35.58633001292452,63.59278657953208,65.79440915396198,95.97838779869186,93.19565673639464,0.0,13.502935325635415,-70.86863954153083
8.36,0.2505180848123024,-3.410822253600914,1.332676927140266,10.572198993622761,0.6237500309944153,ok,62.1361459590294,68.12737448180305,96.26315705583919,93.45371419488254,8.972330152264965,-0.11189263018699692,-78.99042782893416,60.18957662449223,57.56279546026926,89.44352942264989,92.90731872358046,10.179768996033985,-3.1712659430116146,-39.60628599800028,60.035272530693305,57.37793271312455,89.21402480671082,92.78453688120703,7.696145753071438,-2.1598270994016495,-39.15758152759663,62.289094339507976,64.8784747203581,96.49140905197913,93.92554009386065,0.0,13.826713677302397,-65.46784843270886
8.38,0.26299308543219074,-3.6347505981601755,1.350397899158236,10.49254386510042,0.6637500524520874,ok,60.55778015567314,67.83218667164952,96.518982334094,93.70398998916114,10.520274310250985,-0.29532681628354274,-77.223104748132,61.30640992487511,58.16893764777895,88.56857646333748,92.48274324213297,8.30587358009425,-2.871659751525738,-43.054988910064566,60.9968471766512,57.96918776140539,88.11789176791828,92.46287870630694,8.155009294373485,-2.0560927748244326,-42.30167137537971,60.8262452970353,63.88825992867363,96.92830991980529,94.61693555036352,0.0,13.808602112674553,-59.897394734137244
8.4,0.27626808648123247,-3.809661026845537,1.3054141939099475,10.40682377349446,0.7037500739097595,ok,58.808806959032054,67.36414384430573,96.6416399914776,93.93348448101428,12.248444363731464,-0.4601242221414104,-74.86246077235344,62.39917516610006,58.71480384894037,87.57593470888446,92.02468794772597,6.493999121577824,-2.497248545850386,-46.35869765751232,61.89964299221222,58.53125072210972,86.85502014866437,92.17022532357579,8.870445477925617,-2.068615414192447,-45.26443897108598,59.21433711062245,62.780482914290594,97.27160277196764,95.26689460419361,0.0,13.432448038101887,-53.99745882422569
8.42,0.29034308795942765,-3.8828240527778584,1.1962131443549766,10.333103189119566,0.7437500953674316,ok,56.90432866600244,66.74554563747296,96.6033729064595,94.09517166047036,13.673528617034977,-0.45271995190654046,-72.11193760005516,63.45010024926031,59.26902984919545,86.48346143927228,91.53622328591855,6.195780632636777,-1.9832451817827033,-49.78192812982346,62.733757293039574,59.06937505332859,85.45587769625209,91.83065799996501,9.521055506233102,-2.1587103677578425,-48.25590172463642,57.44924281848852,61.523894258844464,97.4633641179964,95.86865668498471,0.0,12.71215409137228,-47.6631005390018
8.44,0.3052180898667763,-3.813290994196007,0.9812622186231919,10.321741303836214,0.7837501168251038,ok,54.87239695908337,65.8170294372781,96.38205623170244,94.24342782815785,13.287471292740545,-0.014860965505104906,-68.21901828271525,64.43872389747472,60.04313608877443,85.31295793429437,90.99302891618095,6.349820351836641,-0.912570636545533,-54.22458084103715,63.475565885600155,59.61640348859321,83.93488101853599,91.38278508777984,10.318366347884307,-2.2885565235388032,-51.5642205163393,55.56712109567589,60.14191420566798,97.49260788108518,96.40126530552915,0.0,11.702322106065655,-41.033123363059474
8.46,0.3208930922032784,-3.4604313196955157,0.6538127211893562,10.532306570259827,0.76123046875,ok,52.75726458794722,63.06549936223023,95.96431583780105,94.82616397228391,11.192110457874776,-0.015521369264111587,-56.23740520736717,65.3408388820811,61.33948399997787,84.084407653219,89.8004695340419,0.0,0.009951876184671055,-62.42369995270011,64.12877563077602,60.24536676181057,82.35357216055917,90.80045508557228,10.26373664239243,-2.5025847856775667,-55.5483503518408,53.613676166922616,58.64321838149194,97.35162523959283,96.83148156977592,0.0,10.135090581221414,-34.21697643705432
8.48,0.33611770157827836,-2.769728491673961,0.4597020421684629,10.404542289745836,0.76123046875,ok,50.809156496244476,61.03542364319707,95.46090678734956,94.99787487512869,12.156275074142677,-0.030192045854249283,-47.999655116751775,66.06115616625829,62.801974931804146,82.89484790520419,88.66612222965803,4.246936493710369,-0.06885730058757596,-71.16790458485775,64.6997226586121,60.74824215447203,80.94973095530449,90.06897663166289,11.689860896676151,-2.6653026646112736,-59.430809368561654,51.77802331507504,56.95939076700757,97.04517564036765,97.10912195251844,0.0,7.986889016925913,-27.055243912172372
8.5,0.35134231095327834,-2.15181294954596,0.2767453384668075,10.430274986777583,0.6412304639816284,ok,49.083942024165474,59.23948430198896,95.02869973615651,94.85595563619347,0.0,0.0015642016363524858,-41.40217927613457,66.61681252052917,63.711730104973384,81.71598544554092,87.84811471651881,4.614968350378801,-0.137519631698042,-76.91886074714785,65.29112159561465,61.2507929851306,79.80571435776139,89.25687512562665,11.767645064100659,-2.7921121782882445,-63.54636085760135,50.042626344942626,55.20656938557644,96.59209042628243,97.23497854551303,0.0,6.012604621701455,-19.978397783097957
8.52,0.3641669202329109,-1.4058457369678952,0.03771727751817902,10.54424732401741,0.5212304592132568,ok,47.751297130081305,56.20447535012537,94.61334132586771,94.90328807465592,0.0,0.003721091783544239,-29.446372737422315,67.00146455924846,64.58848860784056,80.80134569402938,86.95190480675373,5.255195733391423,-0.450027944449493,-82.76191799180502,65.7023066836579,61.95111835814421,78.90549012298882,88.4427515287795,13.527707852983779,-2.90825914843495,-68.47319601619573,48.71163303136784,53.46360951024852,96.16425928248901,97.21141960935795,0.0,3.5840435484910325,-13.271516420581165
8.540000000000001,0.37459152941717605,-0.598661093989943,-0.20602848277564378,10.655295148138743,0.40123045444488525,ok,46.76395877854696,52.71888921812297,94.26589264956374,94.96255586731564,0.0,0.013368361899534359,-15.605583222554815,67.26440575178054,65.5833237061521,80.12667185226833,86.07952115928809,10.615075410453857,-1.1445742560769832,-89.01204792231931,65.9876774102889,62.929208641468904,78.22982159286994,87.5537493802235,15.714066009118593,-3.163605920348386,-74.7178842504822,47.7358407141947,51.713603650990855,95.80652720138175,96.99514931597064,0.0,0.4926407834891233,-6.949678789240216
8.56,0.38261613850607373,0.10997401842279494,-0.2415800814278413,10.520804943780067,0.28123044967651367,ok,46.06611970931551,50.16317331335877,94.00050595823424,94.85426053211174,6.577467939603454,-0.12580784142558407,-5.760676847646501,67.43780312921898,66.62406637316144,79.65278286453831,85.2566433988453,14.70428791155069,-1.9102910664823471,-95.30185911591566,66.18373335138665,63.61308662769079,77.75258018383063,85.9755367527571,6.728882030003864,-3.2378824368567236,-81.66652453805595,47.05446293425153,51.17099763563864,95.53334372691255,96.58068017308797,9.563665626889387,-1.6978997106984959,-5.744115325852589
8.58,0.388240747499604,0.8657698986643375,0.1575385968339372,10.52025098500868,0.2119140625,ok,45.60719023221776,49.58937214226783,93.82082724528443,94.40203195973085,7.7740045431107685,-0.41093624721992916,-4.503199307094197,67.54514388828787,67.17930373238286,79.35129544507929,84.52829585677426,15.200767628229507,-2.6969204573690733,-99.44392321014088,66.31135947561434,63.90654118076414,77.43763476209088,83.88971539172422,3.7512156448221243,-1.0333620219157518,-88.47977558106385,46.618581196638644,51.01597894295156,95.34669828700765,95.93976974493772,8.564655228818967,-1.3678481075117752,-6.554734842533605
8.6,0.392479028749604,1.65289863250054,0.7040103275072523,10.712581937965965,0.2119140625,ok,45.27612400066827,48.98099520766971,93.69211076637653,93.98842151779633,6.927022094277954,-0.17927552952006626,-3.0081330265493698,67.61801653734449,67.30932506792287,79.14116187320855,83.78953071824112,13.707044081199196,-3.224440340820367,-101.9726376926763,66.40287879750217,64.86526964752674,77.21094351592548,81.65104122891998,0.0,3.6492093057089154,-98.40937867128757,46.315186433588536,49.759249867733004,95.20855902886102,95.54688047174349,0.0,0.8003005267435103,-2.4838754391709186
8.620000000000001,0.396717309999604,2.362012725499877,0.7746009980812354,10.811165485244393,0.25191405415534973,ok,44.96405928984811,47.328475207224976,93.56406047495344,93.76421343059592,0.0,0.648323131052661,3.093403467207878,67.68517713161418,67.60362384275561,78.94015455418976,82.78982570289156,12.988079728855707,-3.355008924200216,-105.86499624273473,66.48640515200124,65.90482180205862,76.99477119647074,80.03445375540281,0.0,6.157272964738711,-106.98438079748645,46.024471313756194,47.80872498372406,95.07510057625244,95.4536009510275,0.0,1.1177892780572378,4.995346489730129
8.64,0.40175559108271097,2.588140658947919,0.3936678431200339,10.676320550124947,0.29191404581069946,ok,44.61499713792314,45.90546196079357,93.41557635361124,93.7062421751541,0.0,1.0239639683314594,8.65204689473692,67.75797099887907,68.29655159441982,78.71363774315317,81.72266865966101,15.729413919967364,-3.377084192971457,-111.48593710532583,66.57599554180932,66.29412445719677,76.75201566254697,78.93572083130772,0.0,3.4096822046974924,-111.56021802533384,45.69793422446085,47.304189940772375,94.92177572114362,95.48051160103654,13.812444187955514,-1.257123505125985,7.044037673569231
8.66,0.40759387199892494,2.5312960850516055,0.30836669014362333,10.607726655562047,0.3319140374660492,ok,44.24617243312575,45.081736639153355,93.25341888354093,93.62598883156762,2.354177304569284,-0.0076749160490205415,11.771613621009896,67.83489676395575,68.84269255875063,78.4660262360339,81.10594376321828,19.05576071393523,-3.6977999187002877,-115.28757266927451,66.66597594297524,66.12971868962086,76.493393206039,78.18789555217568,0.0,0.831784950251005,-112.97800324163332,45.34546248292282,47.71546967594776,94.75695837412123,95.49103412485147,12.222283516721676,-2.5466683768356724,5.458559355289383
