linear,local_phase,leg,j1,j2,j3,x_mm,y_mm,z_mm,extra_z_mm,extra_xy_error_mm,option_ok,servo_ok
-1,0.835000,2,0.750000,68.174500,95.580368,-261.395935,95.049210,99.093826,0.000000,0.000000,1,1
-1,0.835000,3,0.750000,68.174500,95.580368,-261.395935,-95.049217,99.093826,0.000000,0.000000,1,1
-1,0.836000,0,0.750000,68.178368,95.460060,137.304398,95.048599,98.978561,7.283397,0.000007,1,1
-1,0.836000,1,0.750000,68.178368,95.460060,137.304398,-95.048599,98.978561,7.283397,0.000007,1,1
-1,0.836000,2,0.750000,68.178368,95.460060,-261.695618,95.048599,98.978569,0.000000,0.000000,1,1
-1,0.836000,3,0.750000,68.178368,95.460060,-261.695618,-95.048607,98.978569,0.000000,0.000000,1,1
-1,0.837000,0,0.750000,68.181122,95.339417,137.007385,95.048042,98.862297,7.219039,0.000045,1,1
-1,0.837000,1,0.750000,68.181122,95.339417,137.007385,-95.048042,98.862297,7.219039,0.000045,1,1
-1,0.837000,2,0.750000,68.181122,95.339417,-261.992584,95.048035,98.862305,0.000000,0.000000,1,1
-1,0.837000,3,0.750000,68.181122,95.339417,-261.992584,-95.048042,98.862305,0.000000,0.000000,1,1
-1,0.838000,0,0.750000,68.182755,95.218422,136.713181,95.047485,98.745018,7.154278,0.000105,1,1
-1,0.838000,1,0.750000,68.182755,95.218422,136.713181,-95.047485,98.745018,7.154278,0.000105,1,1
-1,0.838000,2,0.750000,68.182755,95.218422,-262.286774,95.047478,98.745026,0.000000,0.000000,1,1
-1,0.838000,3,0.750000,68.182755,95.218422,-262.286774,-95.047485,98.745026,0.000000,0.000000,1,1
-1,0.839000,0,0.750000,68.183281,95.097122,136.421799,95.047005,98.626678,7.088974,0.000030,1,1
-1,0.839000,1,0.750000,68.183281,95.097122,136.421799,-95.047005,98.626678,7.088974,0.000030,1,1
-1,0.839000,2,0.750000,68.183281,95.097122,-262.578156,95.046997,98.626709,0.000000,0.000000,1,1
-1,0.839000,3,0.750000,68.183281,95.097122,-262.578156,-95.047005,98.626709,0.000000,0.000000,1,1
-1,0.840000,0,0.750000,68.182716,94.975548,136.133286,95.046547,98.507523,7.023417,0.000030,1,1
-1,0.840000,1,0.750000,68.182716,94.975548,136.133286,-95.046547,98.507523,7.023417,0.000030,1,1
-1,0.840000,2,0.750000,68.182716,94.975548,-262.866669,95.046555,98.507530,0.000000,0.000000,1,1
-1,0.840000,3,0.750000,68.182716,94.975548,-262.866669,-95.046555,98.507530,0.000000,0.000000,1,1
-1,0.841000,0,0.750000,68.181084,94.853691,135.847534,95.046143,98.387321,6.957330,0.000007,1,1
-1,0.841000,1,0.750000,68.181084,94.853691,135.847534,-95.046143,98.387321,6.957330,0.000007,1,1
-1,0.841000,2,0.750000,68.181084,94.853691,-263.152466,95.046135,98.387321,0.000000,0.000000,1,1
-1,0.841000,3,0.750000,68.181084,94.853691,-263.152466,-95.046143,98.387321,0.000000,0.000000,1,1
-1,0.842000,0,0.750000,68.178368,94.731606,135.564758,95.045776,98.266281,6.890967,0.000037,1,1
-1,0.842000,1,0.750000,68.178368,94.731606,135.564758,-95.045776,98.266281,6.890967,0.000037,1,1
-1,0.842000,2,0.750000,68.178368,94.731606,-263.435272,95.045769,98.266296,0.000000,0.000000,1,1
-1,0.842000,3,0.750000,68.178368,94.731606,-263.435272,-95.045776,98.266296,0.000000,0.000000,1,1
-1,0.843000,0,0.750000,68.174614,94.609322,135.284775,95.045448,98.144409,6.824039,0.000017,1,1
-1,0.843000,1,0.750000,68.174614,94.609322,135.284775,-95.045448,98.144409,6.824039,0.000017,1,1
-1,0.843000,2,0.750000,68.174614,94.609322,-263.715271,95.045425,98.144394,0.000000,0.000000,1,1
-1,0.843000,3,0.750000,68.174614,94.609322,-263.715271,-95.045433,98.144394,0.000000,0.000000,1,1
-1,0.844000,0,0.750000,68.169830,94.486847,135.007736,95.045143,98.021675,6.756850,0.000090,1,1
-1,0.844000,1,0.750000,68.169830,94.486847,135.007736,-95.045143,98.021675,6.756850,0.000090,1,1
-1,0.844000,2,0.750000,68.169830,94.486847,-263.992249,95.045143,98.021667,0.000000,0.000000,1,1
-1,0.844000,3,0.750000,68.169830,94.486847,-263.992249,-95.045151,98.021667,0.000000,0.000000,1,1
-1,0.845000,0,0.750000,68.164001,94.364204,134.733643,95.044884,97.898026,6.689332,0.000060,1,1
-1,0.845000,1,0.750000,68.164001,94.364204,134.733643,-95.044884,97.898026,6.689332,0.000060,1,1
-1,0.845000,2,0.750000,68.164001,94.364204,-264.266388,95.044884,97.898033,0.000000,0.000000,1,1
-1,0.845000,3,0.750000,68.164001,94.364204,-264.266388,-95.044891,97.898033,0.000000,0.000000,1,1
-1,0.846000,0,0.750000,68.157158,94.241417,134.462555,95.044662,97.773666,6.621420,0.000015,1,1
-1,0.846000,1,0.750000,68.157158,94.241417,134.462555,-95.044662,97.773674,6.621413,0.000060,1,1
-1,0.846000,2,0.750000,68.157158,94.241417,-264.537445,95.044655,97.773651,0.000000,0.000000,1,1
-1,0.846000,3,0.750000,68.157158,94.241417,-264.537445,-95.044662,97.773651,0.000000,0.000000,1,1
-1,0.847000,0,0.750000,68.149315,94.118530,134.194397,95.044495,97.648178,6.553195,0.000061,1,1
-1,0.847000,1,0.750000,68.149315,94.118530,134.194397,-95.044495,97.648178,6.553195,0.000061,1,1
-1,0.847000,2,0.750000,68.149315,94.118530,-264.805603,95.044487,97.648102,0.000000,0.000000,1,1
-1,0.847000,3,0.750000,68.149315,94.118530,-264.805603,-95.044495,97.648102,0.000000,0.000000,1,1
-1,0.848000,0,0.750000,68.140488,93.995552,133.929260,95.044357,97.521774,6.484710,0.000045,1,1
-1,0.848000,1,0.750000,68.140488,93.995552,133.929260,-95.044357,97.521774,6.484710,0.000045,1,1
-1,0.848000,2,0.750000,68.140488,93.995552,-265.070709,95.044350,97.521767,0.000000,0.000000,1,1
-1,0.848000,3,0.750000,68.140488,93.995552,-265.070709,-95.044357,97.521767,0.000000,0.000000,1,1
-1,0.849000,0,0.750000,68.130699,93.872513,133.667114,95.044266,97.394760,6.415784,0.000047,1,1
-1,0.849000,1,0.750000,68.130699,93.872513,133.667114,-95.044266,97.394760,6.415784,0.000047,1,1
-1,0.849000,2,0.750000,68.130699,93.872513,-265.332916,95.044258,97.394730,0.000000,0.000000,1,1
-1,0.849000,3,0.750000,68.130699,93.872513,-265.332916,-95.044266,97.394730,0.000000,0.000000,1,1
-1,0.850000,0,0.750000,68.119942,93.749428,133.408035,95.044182,97.267021,6.346777,0.000030,1,1
-1,0.850000,1,0.750000,68.119942,93.749428,133.408035,-95.044182,97.267021,6.346777,0.000030,1,1
-1,0.850000,2,0.750000,68.119942,93.749428,-265.592010,95.044174,97.266991,0.000000,0.000000,1,1
-1,0.850000,3,0.750000,68.119942,93.749428,-265.592010,-95.044182,97.266991,0.000000,0.000000,1,1
-1,0.851000,0,0.750000,68.108238,93.626343,133.151978,95.044144,97.138657,6.277345,0.000007,1,1
-1,0.851000,1,0.750000,68.108238,93.626343,133.151978,-95.044144,97.138657,6.277345,0.000007,1,1
-1,0.851000,2,0.750000,68.108238,93.626343,-265.847992,95.044144,97.138634,0.000000,0.000000,1,1
-1,0.851000,3,0.750000,68.108238,93.626343,-265.847992,-95.044151,97.138634,0.000000,0.000000,1,1
-1,0.852000,0,0.750000,68.095596,93.503258,132.899078,95.044159,97.009583,6.207682,0.000031,1,1
-1,0.852000,1,0.750000,68.095596,93.503258,132.899078,-95.044159,97.009583,6.207682,0.000031,1,1
-1,0.852000,2,0.750000,68.095596,93.503258,-266.100952,95.044151,97.009598,0.000000,0.000000,1,1
-1,0.852000,3,0.750000,68.095596,93.503258,-266.100952,-95.044159,97.009598,0.000000,0.000000,1,1
-1,0.853000,0,0.750000,68.082054,93.380203,132.649200,95.044212,96.879982,6.137967,0.000017,1,1
-1,0.853000,1,0.750000,68.082054,93.380203,132.649200,-95.044212,96.879982,6.137967,0.000017,1,1
-1,0.853000,2,0.750000,68.082054,93.380203,-266.350861,95.044205,96.879982,0.000000,0.000000,1,1
-1,0.853000,3,0.750000,68.082054,93.380203,-266.350861,-95.044212,96.879982,0.000000,0.000000,1,1
-1,0.854000,0,0.750000,68.067604,93.257240,132.402451,95.044296,96.749878,6.067775,0.000015,1,1
-1,0.854000,1,0.750000,68.067604,93.257240,132.402451,-95.044296,96.749878,6.067775,0.000015,1,1
-1,0.854000,2,0.750000,68.067604,93.257240,-266.597504,95.044296,96.749847,0.000000,0.000000,1,1
-1,0.854000,3,0.750000,68.067604,93.257240,-266.597504,-95.044296,96.749847,0.000000,0.000000,1,1
-1,0.855000,0,0.750000,68.052269,93.134331,132.158813,95.044403,96.619141,5.997583,0.000027,1,1
-1,0.855000,1,0.750000,68.052269,93.134331,132.158813,-95.044403,96.619141,5.997583,0.000027,1,1
-1,0.855000,2,0.750000,68.052269,93.134331,-266.841187,95.044395,96.619125,0.000000,0.000000,1,1
-1,0.855000,3,0.750000,68.052269,93.134331,-266.841187,-95.044403,96.619125,0.000000,0.000000,1,1
-1,0.856000,0,0.750000,68.036057,93.011551,131.918320,95.044556,96.487633,5.926981,0.000007,1,1
-1,0.856000,1,0.750000,68.036057,93.011551,131.918320,-95.044556,96.487633,5.926981,0.000007,1,1
-1,0.856000,2,0.750000,68.036057,93.011551,-267.081665,95.044548,96.487602,0.000000,0.000000,1,1
-1,0.856000,3,0.750000,68.036057,93.011551,-267.081665,-95.044556,96.487602,0.000000,0.000000,1,1
-1,0.857000,0,0.750000,68.018990,92.888908,131.681046,95.044754,96.352699,5.856454,0.000037,1,1
-1,0.857000,1,0.750000,68.018990,92.888908,131.681046,-95.044754,96.352699,5.856454,0.000037,1,1
-1,0.857000,2,0.750000,68.018990,92.888908,-267.318970,95.044739,96.352722,0.000000,0.000000,1,1
-1,0.857000,3,0.750000,68.018990,92.888908,-267.318970,-95.044746,96.352730,0.000000,0.000000,1,1
-1,0.858000,0,0.750000,68.001091,92.766434,131.446854,95.044960,96.217400,5.785622,0.000076,1,1
-1,0.858000,1,0.750000,68.001091,92.766434,131.446854,-95.044960,96.217400,5.785622,0.000076,1,1
-1,0.858000,2,0.750000,68.001091,92.766434,-267.553192,95.044960,96.217346,0.000000,0.000000,1,1
-1,0.858000,3,0.750000,68.001091,92.766434,-267.553192,-95.044968,96.217346,0.000000,0.000000,1,1
-1,0.859000,0,0.750000,67.982353,92.644142,131.215942,95.045219,96.081627,5.714610,0.000007,1,1
-1,0.859000,1,0.750000,67.982353,92.644142,131.215942,-95.045219,96.081627,5.714610,0.000007,1,1
-1,0.859000,2,0.750000,67.982353,92.644142,-267.784149,95.045212,96.081627,0.000000,0.000000,1,1
-1,0.859000,3,0.750000,67.982353,92.644142,-267.784149,-95.045219,96.081627,0.000000,0.000000,1,1
-1,0.860000,0,0.750000,67.962807,92.522079,130.988190,95.045517,95.945549,5.643532,0.000017,1,1
-1,0.860000,1,0.750000,67.962807,92.522079,130.988190,-95.045517,95.945549,5.643532,0.000017,1,1
-1,0.860000,2,0.750000,67.962807,92.522079,-268.011810,95.045509,95.945557,0.000000,0.000000,1,1
-1,0.860000,3,0.750000,67.962807,92.522079,-268.011810,-95.045517,95.945557,0.000000,0.000000,1,1
-1,0.861000,0,0.750000,67.942459,92.400230,130.763702,95.045830,95.809143,5.572393,0.000015,1,1
-1,0.861000,1,0.750000,67.942459,92.400230,130.763702,-95.045830,95.809143,5.572393,0.000015,1,1
-1,0.861000,2,0.750000,67.942459,92.400230,-268.236328,95.045807,95.809105,0.000000,0.000000,1,1
-1,0.861000,3,0.750000,67.942459,92.400230,-268.236328,-95.045815,95.809105,0.000000,0.000000,1,1
-1,0.862000,0,0.750000,67.921341,92.278664,130.542435,95.046196,95.672447,5.501159,0.000033,1,1
-1,0.862000,1,0.750000,67.921341,92.278664,130.542435,-95.046196,95.672447,5.501159,0.000033,1,1
-1,0.862000,2,0.750000,67.921341,92.278664,-268.457581,95.046181,95.672386,0.000000,0.000000,1,1
-1,0.862000,3,0.750000,67.921341,92.278664,-268.457581,-95.046188,95.672386,0.000000,0.000000,1,1
-1,0.863000,0,0.750000,67.899460,92.157394,130.324448,95.046547,95.535469,5.429737,0.000000,1,1
-1,0.863000,1,0.750000,67.899460,92.157394,130.324448,-95.046547,95.535469,5.429737,0.000000,1,1
-1,0.863000,2,0.750000,67.899460,92.157394,-268.675568,95.046547,95.535439,0.000000,0.000000,1,1
-1,0.863000,3,0.750000,67.899460,92.157394,-268.675568,-95.046555,95.535439,0.000000,0.000000,1,1
-1,0.864000,0,0.750000,67.876816,92.036423,130.109680,95.046974,95.397964,5.358271,0.000045,1,1
-1,0.864000,1,0.750000,67.876816,92.036423,130.109680,-95.046974,95.397964,5.358271,0.000045,1,1
-1,0.864000,2,0.750000,67.876816,92.036423,-268.890320,95.046967,95.397964,0.000000,0.000000,1,1
-1,0.864000,3,0.750000,67.876816,92.036423,-268.890320,-95.046974,95.397964,0.000000,0.000000,1,1
-1,0.865000,0,0.750000,67.853462,91.915802,129.898254,95.047432,95.260048,5.286858,0.000033,1,1
-1,0.865000,1,0.750000,67.853462,91.915802,129.898254,-95.047432,95.260048,5.286858,0.000033,1,1
-1,0.865000,2,0.750000,67.853462,91.915802,-269.101776,95.047432,95.260010,0.000000,0.000000,1,1
-1,0.865000,3,0.750000,67.853462,91.915802,-269.101776,-95.047440,95.260010,0.000000,0.000000,1,1
-1,0.866000,0,0.750000,67.829369,91.795547,129.690109,95.047920,95.122002,5.215258,0.000060,1,1
-1,0.866000,1,0.750000,67.829369,91.795547,129.690109,-95.047920,95.122002,5.215258,0.000060,1,1
-1,0.866000,2,0.750000,67.829369,91.795547,-269.309875,95.047913,95.121971,0.000000,0.000000,1,1
-1,0.866000,3,0.750000,67.829369,91.795547,-269.309875,-95.047920,95.121971,0.000000,0.000000,1,1
-1,0.867000,0,0.750000,67.804581,91.675674,129.485199,95.048431,94.983704,5.143829,0.000045,1,1
-1,0.867000,1,0.750000,67.804581,91.675674,129.485199,-95.048431,94.983704,5.143829,0.000045,1,1
-1,0.867000,2,0.750000,67.804581,91.675674,-269.514801,95.048424,94.983719,0.000000,0.000000,1,1
-1,0.867000,3,0.750000,67.804581,91.675674,-269.514801,-95.048431,94.983719,0.000000,0.000000,1,1
-1,0.868000,0,0.750000,67.779114,91.556213,129.283676,95.048973,94.845383,5.072191,0.000017,1,1
-1,0.868000,1,0.750000,67.779114,91.556213,129.283676,-95.048973,94.845383,5.072191,0.000017,1,1
-1,0.868000,2,0.750000,67.779114,91.556213,-269.716339,95.048965,94.845322,0.000000,0.000000,1,1
-1,0.868000,3,0.750000,67.779114,91.556213,-269.716339,-95.048973,94.845322,0.000000,0.000000,1,1
-1,0.869000,0,0.750000,67.752983,91.437202,129.085449,95.049553,94.706955,5.000643,0.000015,1,1
-1,0.869000,1,0.750000,67.752983,91.437202,129.085449,-95.049553,94.706955,5.000643,0.000015,1,1
-1,0.869000,2,0.750000,67.752983,91.437202,-269.914581,95.049545,94.706909,0.000000,0.000000,1,1
-1,0.869000,3,0.750000,67.752983,91.437202,-269.914581,-95.049553,94.706909,0.000000,0.000000,1,1
-1,0.870000,0,0.750000,67.726189,91.318649,128.890564,95.050163,94.568459,4.928976,0.000017,1,1
-1,0.870000,1,0.750000,67.726189,91.318649,128.890564,-95.050163,94.568459,4.928984,0.000017,1,1
-1,0.870000,2,0.750000,67.726189,91.318649,-270.109436,95.050148,94.568382,0.000000,0.000000,1,1
-1,0.870000,3,0.750000,67.726189,91.318649,-270.109436,-95.050156,94.568382,0.000000,0.000000,1,1
-1,0.871000,0,0.750000,67.698753,91.200592,128.699036,95.050797,94.429848,4.857607,0.000060,1,1
-1,0.871000,1,0.750000,67.698753,91.200592,128.699036,-95.050797,94.429848,4.857607,0.000060,1,1
-1,0.871000,2,0.750000,67.698753,91.200592,-270.300903,95.050789,94.429855,0.000000,0.000000,1,1
-1,0.871000,3,0.750000,67.698753,91.200592,-270.300903,-95.050797,94.429855,0.000000,0.000000,1,1
-1,0.872000,0,0.750000,67.670708,91.083046,128.510925,95.051453,94.291374,4.786253,0.000045,1,1
-1,0.872000,1,0.750000,67.670708,91.083046,128.510925,-95.051453,94.291374,4.786253,0.000045,1,1
-1,0.872000,2,0.750000,67.670708,91.083046,-270.489136,95.051453,94.291313,0.000000,0.000000,1,1
-1,0.872000,3,0.750000,67.670708,91.083046,-270.489136,-95.051460,94.291313,0.000000,0.000000,1,1
-1,0.873000,0,0.750000,67.642059,90.966042,128.326096,95.052147,94.152809,4.714795,0.000017,1,1
-1,0.873000,1,0.750000,67.642059,90.966042,128.326096,-95.052147,94.152809,4.714795,0.000017,1,1
-1,0.873000,2,0.750000,67.642059,90.966042,-270.673889,95.052139,94.152832,0.000000,0.000000,1,1
-1,0.873000,3,0.750000,67.642059,90.966042,-270.673889,-95.052147,94.152832,0.000000,0.000000,1,1
-1,0.874000,0,0.750000,67.612816,90.849594,128.144745,95.052864,94.014435,4.643664,0.000007,1,1
-1,0.874000,1,0.750000,67.612816,90.849594,128.144745,-95.052864,94.014435,4.643664,0.000007,1,1
-1,0.874000,2,0.750000,67.612816,90.849594,-270.855286,95.052841,94.014374,0.000000,0.000000,1,1
-1,0.874000,3,0.750000,67.612816,90.849594,-270.855286,-95.052849,94.014374,0.000000,0.000000,1,1
-1,0.875000,0,0.750000,67.583000,90.733749,127.966743,95.053612,93.875893,4.572369,0.000045,1,1
-1,0.875000,1,0.750000,67.583000,90.733749,127.966743,-95.053612,93.875893,4.572369,0.000045,1,1
-1,0.875000,2,0.750000,67.583000,90.733749,-271.033264,95.053604,93.875862,0.000000,0.000000,1,1
-1,0.875000,3,0.750000,67.583000,90.733749,-271.033264,-95.053612,93.875862,0.000000,0.000000,1,1
-1,0.876000,0,0.750000,67.552643,90.618500,127.792137,95.054375,93.737122,4.501380,0.000045,1,1
-1,0.876000,1,0.750000,67.552643,90.618500,127.792137,-95.054375,93.737122,4.501380,0.000045,1,1
-1,0.876000,2,0.750000,67.552643,90.618500,-271.207916,95.054367,93.737106,0.000000,0.000000,1,1
-1,0.876000,3,0.750000,67.552643,90.618500,-271.207916,-95.054375,93.737106,0.000000,0.000000,1,1
-1,0.877000,0,0.750000,67.521744,90.503906,127.620872,95.055191,93.598541,4.430570,0.000075,1,1
-1,0.877000,1,0.750000,67.521744,90.503906,127.620872,-95.055191,93.598541,4.430570,0.000075,1,1
-1,0.877000,2,0.750000,67.521744,90.503906,-271.379150,95.055183,93.598549,0.000000,0.000000,1,1
-1,0.877000,3,0.750000,67.521744,90.503906,-271.379150,-95.055191,93.598549,0.000000,0.000000,1,1
-1,0.878000,0,0.750000,67.490318,90.389961,127.453102,95.056007,93.460175,4.359767,0.000021,1,1
-1,0.878000,1,0.750000,67.490318,90.389961,127.453102,-95.056007,93.460175,4.359767,0.000021,1,1
-1,0.878000,2,0.750000,67.490318,90.389961,-271.546967,95.056007,93.460190,0.000000,0.000000,1,1
-1,0.878000,3,0.750000,67.490318,90.389961,-271.546967,-95.056015,93.460190,0.000000,0.000000,1,1
-1,0.879000,0,0.750000,67.458382,90.276703,127.288757,95.056870,93.322006,4.289292,0.000017,1,1
-1,0.879000,1,0.750000,67.458382,90.276703,127.288757,-95.056870,93.322006,4.289292,0.000017,1,1
-1,0.879000,2,0.750000,67.458382,90.276703,-271.711273,95.056854,93.321983,0.000000,0.000000,1,1
-1,0.879000,3,0.750000,67.458382,90.276703,-271.711273,-95.056862,93.321983,0.000000,0.000000,1,1
-1,0.880000,0,0.750000,67.425957,90.164146,127.127838,95.057747,93.184052,4.218683,0.000021,1,1
-1,0.880000,1,0.750000,67.425957,90.164146,127.127838,-95.057747,93.184052,4.218683,0.000021,1,1
-1,0.880000,2,0.750000,67.425957,90.164146,-271.872162,95.057732,93.184006,0.000000,0.000000,1,1
-1,0.880000,3,0.750000,67.425957,90.164146,-271.872162,-95.057739,93.184006,0.000000,0.000000,1,1
-1,0.881000,0,0.750000,67.393074,90.052338,126.970306,95.058647,93.046410,4.148588,0.000031,1,1
-1,0.881000,1,0.750000,67.393074,90.052338,126.970306,-95.058647,93.046410,4.148588,0.000031,1,1
-1,0.881000,2,0.750000,67.393074,90.052338,-272.029694,95.058640,93.046364,0.000000,0.000000,1,1
-1,0.881000,3,0.750000,67.393074,90.052338,-272.029694,-95.058647,93.046364,0.000000,0.000000,1,1
-1,0.882000,0,0.750000,67.359718,89.941277,126.816261,95.059570,92.909035,4.078589,0.000030,1,1
-1,0.882000,1,0.750000,67.359718,89.941277,126.816261,-95.059570,92.909035,4.078589,0.000030,1,1
-1,0.882000,2,0.750000,67.359718,89.941277,-272.183685,95.059555,92.909035,0.000000,0.000000,1,1
-1,0.882000,3,0.750000,67.359718,89.941277,-272.183685,-95.059563,92.909042,0.000000,0.000000,1,1
-1,0.883000,0,0.750000,67.325928,89.830994,126.665649,95.060532,92.772011,4.008815,0.000007,1,1
-1,0.883000,1,0.750000,67.325928,89.830994,126.665649,-95.060532,92.772011,4.008815,0.000007,1,1
-1,0.883000,2,0.750000,67.325928,89.830994,-272.334412,95.060524,92.771988,0.000000,0.000000,1,1
-1,0.883000,3,0.750000,67.325928,89.830994,-272.334412,-95.060532,92.771988,0.000000,0.000000,1,1
-1,0.884000,0,0.750000,67.291725,89.721519,126.518517,95.061508,92.634850,3.939249,0.000033,1,1
-1,0.884000,1,0.750000,67.291725,89.721519,126.518517,-95.061508,92.634850,3.939249,0.000033,1,1
-1,0.884000,2,0.750000,67.291725,89.721519,-272.481506,95.061493,92.634834,0.000000,0.000000,1,1
-1,0.884000,3,0.750000,67.291725,89.721519,-272.481506,-95.061501,92.634834,0.000000,0.000000,1,1
-1,0.885000,0,0.750000,67.257111,89.612877,126.374870,95.062515,92.498077,3.870018,0.000031,1,1
-1,0.885000,1,0.750000,67.257111,89.612877,126.374870,-95.062515,92.498077,3.870018,0.000031,1,1
-1,0.885000,2,0.750000,67.257111,89.612877,-272.625183,95.062492,92.498070,0.000000,0.000000,1,1
-1,0.885000,3,0.750000,67.257111,89.612877,-272.625183,-95.062500,92.498070,0.000000,0.000000,1,1
-1,0.886000,0,0.750000,67.222092,89.505058,126.234558,95.063530,92.361748,3.800884,0.000075,1,1
-1,0.886000,1,0.750000,67.222092,89.505058,126.234558,-95.063530,92.361748,3.800884,0.000075,1,1
-1,0.886000,2,0.750000,67.222092,89.505058,-272.765411,95.063522,92.361687,0.000000,0.000000,1,1
-1,0.886000,3,0.750000,67.222092,89.505058,-272.765411,-95.063530,92.361687,0.000000,0.000000,1,1
-1,0.887000,0,0.750000,67.186714,89.398117,126.097786,95.064575,92.225868,3.732175,0.000045,1,1
-1,0.887000,1,0.750000,67.186714,89.398117,126.097786,-95.064575,92.225868,3.732175,0.000045,1,1
-1,0.887000,2,0.750000,67.186714,89.398117,-272.902222,95.064568,92.225807,0.000000,0.000000,1,1
-1,0.887000,3,0.750000,67.186714,89.398117,-272.902222,-95.064575,92.225807,0.000000,0.000000,1,1
-1,0.888000,0,0.750000,67.150963,89.292076,125.964508,95.065643,92.090401,3.663793,0.000047,1,1
-1,0.888000,1,0.750000,67.150963,89.292076,125.964508,-95.065643,92.090401,3.663793,0.000047,1,1
-1,0.888000,2,0.750000,67.150963,89.292076,-273.035461,95.065636,92.090401,0.000000,0.000000,1,1
-1,0.888000,3,0.750000,67.150963,89.292076,-273.035461,-95.065643,92.090401,0.000000,0.000000,1,1
-1,0.889000,0,0.750000,67.114891,89.186974,125.834671,95.066742,91.955505,3.595702,0.000045,1,1
-1,0.889000,1,0.750000,67.114891,89.186974,125.834671,-95.066742,91.955505,3.595702,0.000045,1,1
-1,0.889000,2,0.750000,67.114891,89.186974,-273.165344,95.066734,91.955536,0.000000,0.000000,1,1
-1,0.889000,3,0.750000,67.114891,89.186974,-273.165344,-95.066742,91.955536,0.000000,0.000000,1,1
-1,0.890000,0,0.750000,67.078476,89.082771,125.708328,95.067833,91.821014,3.527962,0.000045,1,1
-1,0.890000,1,0.750000,67.078476,89.082771,125.708328,-95.067833,91.821014,3.527962,0.000045,1,1
-1,0.890000,2,0.750000,67.078476,89.082771,-273.291718,95.067818,91.820992,0.000000,0.000000,1,1
-1,0.890000,3,0.750000,67.078476,89.082771,-273.291718,-95.067825,91.820992,0.000000,0.000000,1,1
-1,0.891000,0,0.750000,67.041756,88.979561,125.585480,95.068970,91.686729,3.460444,0.000060,1,1
-1,0.891000,1,0.750000,67.041756,88.979561,125.585480,-95.068970,91.686729,3.460444,0.000060,1,1
-1,0.891000,2,0.750000,67.041756,88.979561,-273.414520,95.068962,91.686699,0.000000,0.000000,1,1
-1,0.891000,3,0.750000,67.041756,88.979561,-273.414520,-95.068970,91.686699,0.000000,0.000000,1,1
-1,0.892000,0,0.750000,67.004738,88.877296,125.466003,95.070122,91.552963,3.393456,0.000017,1,1
-1,0.892000,1,0.750000,67.004738,88.877296,125.466003,-95.070122,91.552963,3.393456,0.000017,1,1
-1,0.892000,2,0.750000,67.004738,88.877296,-273.533966,95.070114,91.552940,0.000000,0.000000,1,1
-1,0.892000,3,0.750000,67.004738,88.877296,-273.533966,-95.070114,91.552940,0.000000,0.000000,1,1
-1,0.893000,0,0.750000,66.967453,88.776070,125.350105,95.071297,91.418198,3.326640,0.000060,1,1
-1,0.893000,1,0.750000,66.967453,88.776070,125.350105,-95.071297,91.418198,3.326640,0.000060,1,1
-1,0.893000,2,0.750000,66.967453,88.776070,-273.649902,95.071281,91.418213,0.000000,0.000000,1,1
-1,0.893000,3,0.750000,66.967453,88.776070,-273.649902,-95.071289,91.418213,0.000000,0.000000,1,1
-1,0.894000,0,0.750000,66.929901,88.675850,125.237625,95.072487,91.283783,3.260374,0.000021,1,1
-1,0.894000,1,0.750000,66.929901,88.675850,125.237625,-95.072487,91.283783,3.260374,0.000021,1,1
-1,0.894000,2,0.750000,66.929901,88.675850,-273.762329,95.072472,91.283821,0.000000,0.000000,1,1
-1,0.894000,3,0.750000,66.929901,88.675850,-273.762329,-95.072479,91.283821,0.000000,0.000000,1,1
-1,0.895000,0,0.750000,66.892097,88.576660,125.128593,95.073685,91.150146,3.194444,0.000021,1,1
-1,0.895000,1,0.750000,66.892097,88.576660,125.128593,-95.073685,91.150146,3.194444,0.000021,1,1
-1,0.895000,2,0.750000,66.892097,88.576660,-273.871460,95.073677,91.150078,0.000000,0.000000,1,1
-1,0.895000,3,0.750000,66.892097,88.576660,-273.871460,-95.073685,91.150078,0.000000,0.000000,1,1
-1,0.896000,0,0.750000,66.854057,88.478546,125.023140,95.074913,91.016930,3.128916,0.000007,1,1
-1,0.896000,1,0.750000,66.854057,88.478546,125.023140,-95.074913,91.016930,3.128916,0.000007,1,1
-1,0.896000,2,0.750000,66.854057,88.478546,-273.976837,95.074905,91.016869,0.000000,0.000000,1,1
-1,0.896000,3,0.750000,66.854057,88.478546,-273.976837,-95.074913,91.016869,0.000000,0.000000,1,1
-1,0.897000,0,0.750000,66.815826,88.381546,124.921112,95.076149,90.884422,3.063917,0.000021,1,1
-1,0.897000,1,0.750000,66.815826,88.381546,124.921112,-95.076149,90.884422,3.063917,0.000021,1,1
-1,0.897000,2,0.750000,66.815826,88.381546,-274.078918,95.076141,90.884415,0.000000,0.000000,1,1
-1,0.897000,3,0.750000,66.815826,88.381546,-274.078918,-95.076149,90.884415,0.000000,0.000000,1,1
-1,0.898000,0,0.750000,66.777374,88.285606,124.822525,95.077415,90.752716,2.999246,0.000007,1,1
-1,0.898000,1,0.750000,66.777374,88.285606,124.822525,-95.077415,90.752716,2.999246,0.000007,1,1
-1,0.898000,2,0.750000,66.777374,88.285606,-274.177460,95.077415,90.752701,0.000000,0.000000,1,1
